preference_scenario,weather_scenario,metric,seed_count,mean,std_dev,minimum,maximum,group
J_final_candidate,W1,successful_legs,10,178.4,4.299871,170.0,186.0,18-39
J_final_candidate,W1,ride_hailing_requests,10,20.2,6.106463,9.0,27.0,18-39
J_final_candidate,W1,successful_ride_hailing_requests,10,20.2,6.106463,9.0,27.0,18-39
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,18-39
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,25.25,7.633079,11.25,33.75,18-39
J_final_candidate,W1,ride_hailing_mode_share,10,0.112891,0.032753,0.050847,0.151685,18-39
J_final_candidate,W1,mean_ride_hailing_wait_minutes,10,10.831313,0.373725,10.26337,11.465375,18-39
J_final_candidate,W1,necessary_activity_completion_rate,10,0.980802,0.011544,0.958904,1.0,18-39
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,18-39
J_final_candidate,W1,total_outdoor_exposure_minutes,10,3424.3306,143.787425,3185.907,3647.184,18-39
J_final_candidate,W1,total_heat_risk_burden,10,20732.521885,728.332446,19531.592666,22012.308836,18-39
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.4,0.516398,0.0,1.0,18-39
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.4,0.516398,0.0,1.0,18-39
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,4,1.0,0.0,1.0,1.0,18-39
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,18-39
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,4,0.125,0.25,0.0,0.5,18-39
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,13.6429,18.529877,0.0,46.143,18-39
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,141.004767,184.859419,0.0,389.940666,18-39
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,18-39
J_final_candidate,W1,metro_legs,10,79.8,6.729702,70.0,89.0,18-39
J_final_candidate,W1,bus_metro_transfer_legs,10,40.8,6.579429,32.0,53.0,18-39
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.510242,0.059641,0.432432,0.595506,18-39
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.1,0.316228,0.0,1.0,18-39
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,4,0.25,0.5,0.0,1.0,18-39
J_final_candidate,W1,agent_count,10,66.0,0.0,66.0,66.0,40-59
J_final_candidate,W1,successful_legs,10,135.4,2.875181,132.0,139.0,40-59
J_final_candidate,W1,ride_hailing_requests,10,6.4,2.319004,3.0,10.0,40-59
J_final_candidate,W1,successful_ride_hailing_requests,10,6.4,2.319004,3.0,10.0,40-59
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,9.69697,3.513642,4.545455,15.151515,40-59
J_final_candidate,W1,ride_hailing_mode_share,10,0.04724,0.017035,0.021898,0.074627,40-59
J_final_candidate,W1,mean_ride_hailing_wait_minutes,10,10.152021,1.562008,8.083333,11.96775,40-59
J_final_candidate,W1,necessary_activity_completion_rate,10,0.96958,0.02743,0.904762,1.0,40-59
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W1,total_outdoor_exposure_minutes,10,2436.8451,69.72773,2327.023,2572.423,40-59
J_final_candidate,W1,total_heat_risk_burden,10,17591.857214,513.738477,16604.800306,18251.008594,40-59
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.6,1.074968,0.0,3.0,40-59
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.6,1.074968,0.0,3.0,40-59
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,3,1.0,0.0,1.0,1.0,40-59
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.2,0.632456,0.0,2.0,40-59
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,3,0.133333,0.23094,0.0,0.4,40-59
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,17.1667,30.329815,0.0,76.381,40-59
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,191.056727,322.561377,0.0,775.289534,40-59
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,40-59
J_final_candidate,W1,metro_legs,10,50.2,6.124632,43.0,63.0,40-59
J_final_candidate,W1,bus_metro_transfer_legs,10,22.3,5.334375,15.0,33.0,40-59
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.440563,0.063314,0.348837,0.52381,40-59
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.1,0.316228,0.0,1.0,40-59
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,3,0.066667,0.11547,0.0,0.2,40-59
J_final_candidate,W1,agent_count,10,54.0,0.0,54.0,54.0,60+
J_final_candidate,W1,successful_legs,10,72.7,7.91693,58.0,89.0,60+
J_final_candidate,W1,ride_hailing_requests,10,4.0,1.943651,2.0,8.0,60+
J_final_candidate,W1,successful_ride_hailing_requests,10,4.0,1.943651,2.0,8.0,60+
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,7.407407,3.599353,3.703704,14.814815,60+
J_final_candidate,W1,ride_hailing_mode_share,10,0.053789,0.021502,0.028571,0.089888,60+
J_final_candidate,W1,mean_ride_hailing_wait_minutes,10,8.690008,1.283041,6.666667,11.0,60+
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W1,total_outdoor_exposure_minutes,10,1258.3441,132.78107,982.301,1478.457,60+
J_final_candidate,W1,total_heat_risk_burden,10,17673.359037,2161.62889,13413.8394,21580.916499,60+
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,3.9,0.994429,3.0,5.0,60+
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,3.9,0.994429,3.0,5.0,60+
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,10,1.0,0.0,1.0,1.0,60+
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.5,0.707107,0.0,2.0,60+
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,10,0.057778,0.079401,0.0,0.2,60+
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,129.9,31.979855,90.0,192.0,60+
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,2206.227833,509.350911,1548.3,3161.08,60+
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W1,metro_legs,10,8.0,2.054805,5.0,10.0,60+
J_final_candidate,W1,bus_metro_transfer_legs,10,2.6,0.699206,2.0,4.0,60+
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.335,0.084052,0.2,0.5,60+
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,10,0.0,0.0,0.0,0.0,60+
J_final_candidate,W1,agent_count,10,26.0,0.0,26.0,26.0,60+_digital
J_final_candidate,W1,successful_legs,10,34.9,6.951419,20.0,43.0,60+_digital
J_final_candidate,W1,ride_hailing_requests,10,2.2,1.549193,1.0,6.0,60+_digital
J_final_candidate,W1,successful_ride_hailing_requests,10,2.2,1.549193,1.0,6.0,60+_digital
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,8.461539,5.958436,3.846154,23.076923,60+_digital
J_final_candidate,W1,ride_hailing_mode_share,10,0.064323,0.040967,0.023256,0.153846,60+_digital
J_final_candidate,W1,mean_ride_hailing_wait_minutes,10,8.5,1.442306,7.0,12.0,60+_digital
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_digital
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W1,total_outdoor_exposure_minutes,10,599.9942,132.454779,327.214,807.856,60+_digital
J_final_candidate,W1,total_heat_risk_burden,10,8327.252266,1988.27223,4207.211233,10991.007733,60+_digital
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,1.8,1.398412,0.0,4.0,60+_digital
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,1.8,1.398412,0.0,4.0,60+_digital
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,9,1.0,0.0,1.0,1.0,60+_digital
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.3,0.674949,0.0,2.0,60+_digital
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,9,0.05,0.1,0.0,0.25,60+_digital
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,58.65,50.030019,0.0,162.0,60+_digital
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,980.95725,828.684115,0.0,2643.68,60+_digital
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W1,metro_legs,10,4.7,2.213594,2.0,9.0,60+_digital
J_final_candidate,W1,bus_metro_transfer_legs,10,1.5,1.178511,0.0,3.0,60+_digital
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.333413,0.332503,0.0,1.0,60+_digital
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,9,0.0,0.0,0.0,0.0,60+_digital
J_final_candidate,W1,agent_count,10,2.0,1.699673,0.0,5.0,60+_digital_medical_high
J_final_candidate,W1,successful_legs,10,3.6,3.098387,0.0,10.0,60+_digital_medical_high
J_final_candidate,W1,ride_hailing_requests,10,0.3,0.674949,0.0,2.0,60+_digital_medical_high
J_final_candidate,W1,successful_ride_hailing_requests,10,0.3,0.674949,0.0,2.0,60+_digital_medical_high
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,ride_hailing_requests_per_100_agents,9,7.222222,14.813657,0.0,40.0,60+_digital_medical_high
J_final_candidate,W1,ride_hailing_mode_share,9,0.036111,0.074068,0.0,0.2,60+_digital_medical_high
J_final_candidate,W1,mean_ride_hailing_wait_minutes,2,9.0,4.242641,6.0,12.0,60+_digital_medical_high
J_final_candidate,W1,necessary_activity_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital_medical_high
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,total_outdoor_exposure_minutes,10,61.5851,47.856733,0.0,155.194,60+_digital_medical_high
J_final_candidate,W1,total_heat_risk_burden,10,831.543743,610.859291,0.0,2224.5938,60+_digital_medical_high
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.6,0.966092,0.0,3.0,60+_digital_medical_high
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.6,0.966092,0.0,3.0,60+_digital_medical_high
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,4,1.0,0.0,1.0,1.0,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.2,0.632456,0.0,2.0,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,4,0.083333,0.166666,0.0,0.333333,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,17.9,27.05324,0.0,81.0,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,295.533333,454.539594,0.0,1375.075,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,metro_legs,10,0.4,0.699206,0.0,2.0,60+_digital_medical_high
J_final_candidate,W1,bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,bus_metro_transfer_share_of_metro,3,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,4,0.0,0.0,0.0,0.0,60+_digital_medical_high
J_final_candidate,W1,agent_count,10,9.2,4.315347,3.0,15.0,60+_digital_medical_low
J_final_candidate,W1,successful_legs,10,11.9,7.908505,2.0,27.0,60+_digital_medical_low
J_final_candidate,W1,ride_hailing_requests,10,0.3,0.483046,0.0,1.0,60+_digital_medical_low
J_final_candidate,W1,successful_ride_hailing_requests,10,0.3,0.483046,0.0,1.0,60+_digital_medical_low
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,4.166667,8.136566,0.0,25.0,60+_digital_medical_low
J_final_candidate,W1,ride_hailing_mode_share,10,0.023872,0.046597,0.0,0.142857,60+_digital_medical_low
J_final_candidate,W1,mean_ride_hailing_wait_minutes,3,9.333333,2.309401,8.0,12.0,60+_digital_medical_low
J_final_candidate,W1,necessary_activity_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital_medical_low
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,total_outdoor_exposure_minutes,10,207.3247,146.821008,28.0,503.571,60+_digital_medical_low
J_final_candidate,W1,total_heat_risk_burden,10,2774.458136,1968.207383,323.375,6440.102933,60+_digital_medical_low
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.2,0.421637,0.0,1.0,60+_digital_medical_low
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.2,0.421637,0.0,1.0,60+_digital_medical_low
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,2,1.0,0.0,1.0,1.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,2,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,5.9,14.192721,0.0,44.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,95.331167,221.68313,0.0,675.111667,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,metro_legs,10,1.7,1.636392,0.0,5.0,60+_digital_medical_low
J_final_candidate,W1,bus_metro_transfer_legs,10,0.6,0.699206,0.0,2.0,60+_digital_medical_low
J_final_candidate,W1,bus_metro_transfer_share_of_metro,8,0.3375,0.35431,0.0,1.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,2,0.0,0.0,0.0,0.0,60+_digital_medical_low
J_final_candidate,W1,agent_count,10,14.8,3.794733,10.0,22.0,60+_digital_medical_standard
J_final_candidate,W1,successful_legs,10,19.4,6.275172,8.0,29.0,60+_digital_medical_standard
J_final_candidate,W1,ride_hailing_requests,10,1.6,0.966092,0.0,3.0,60+_digital_medical_standard
J_final_candidate,W1,successful_ride_hailing_requests,10,1.6,0.966092,0.0,3.0,60+_digital_medical_standard
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,10.224805,5.388202,0.0,18.75,60+_digital_medical_standard
J_final_candidate,W1,ride_hailing_mode_share,10,0.080378,0.039685,0.0,0.136364,60+_digital_medical_standard
J_final_candidate,W1,mean_ride_hailing_wait_minutes,9,8.555556,1.374369,7.333333,12.0,60+_digital_medical_standard
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_digital_medical_standard
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W1,total_outdoor_exposure_minutes,10,331.0844,98.701841,138.714,502.394,60+_digital_medical_standard
J_final_candidate,W1,total_heat_risk_burden,10,4721.250387,1396.250172,2160.041,6910.7402,60+_digital_medical_standard
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,1.0,0.666667,0.0,2.0,60+_digital_medical_standard
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,1.0,0.666667,0.0,2.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,8,1.0,0.0,1.0,1.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,8,0.03125,0.088388,0.0,0.25,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,34.85,25.791956,0.0,88.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,590.09275,433.239403,0.0,1459.748333,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W1,metro_legs,10,2.6,1.646545,1.0,6.0,60+_digital_medical_standard
J_final_candidate,W1,bus_metro_transfer_legs,10,0.9,0.737865,0.0,2.0,60+_digital_medical_standard
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.416667,0.423099,0.0,1.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,8,0.0,0.0,0.0,0.0,60+_digital_medical_standard
J_final_candidate,W1,agent_count,10,5.2,2.20101,2.0,10.0,60+_medical_high
J_final_candidate,W1,successful_legs,10,7.4,2.54733,4.0,11.0,60+_medical_high
J_final_candidate,W1,ride_hailing_requests,10,0.5,0.849837,0.0,2.0,60+_medical_high
J_final_candidate,W1,successful_ride_hailing_requests,10,0.5,0.849837,0.0,2.0,60+_medical_high
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,9.333333,15.776213,0.0,40.0,60+_medical_high
J_final_candidate,W1,ride_hailing_mode_share,10,0.054849,0.088664,0.0,0.2,60+_medical_high
J_final_candidate,W1,mean_ride_hailing_wait_minutes,3,10.0,3.464102,6.0,12.0,60+_medical_high
J_final_candidate,W1,necessary_activity_completion_rate,9,1.0,0.0,1.0,1.0,60+_medical_high
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W1,total_outdoor_exposure_minutes,10,130.1836,48.840571,61.0,212.0,60+_medical_high
J_final_candidate,W1,total_heat_risk_burden,10,1845.4137,632.786902,916.11,2918.164601,60+_medical_high
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,1.1,0.994429,0.0,3.0,60+_medical_high
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,1.1,0.994429,0.0,3.0,60+_medical_high
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,7,1.0,0.0,1.0,1.0,60+_medical_high
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.2,0.632456,0.0,2.0,60+_medical_high
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,7,0.047619,0.125988,0.0,0.333333,60+_medical_high
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,35.7,30.851076,0.0,81.0,60+_medical_high
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,607.659,515.692251,0.0,1375.075,60+_medical_high
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W1,metro_legs,10,0.5,0.707107,0.0,2.0,60+_medical_high
J_final_candidate,W1,bus_metro_transfer_legs,10,0.1,0.316228,0.0,1.0,60+_medical_high
J_final_candidate,W1,bus_metro_transfer_share_of_metro,4,0.25,0.5,0.0,1.0,60+_medical_high
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,7,0.0,0.0,0.0,0.0,60+_medical_high
J_final_candidate,W1,agent_count,10,19.0,4.944132,13.0,28.0,60+_medical_low
J_final_candidate,W1,successful_legs,10,26.8,7.405704,19.0,42.0,60+_medical_low
J_final_candidate,W1,ride_hailing_requests,10,0.8,0.918937,0.0,2.0,60+_medical_low
J_final_candidate,W1,successful_ride_hailing_requests,10,0.8,0.918937,0.0,2.0,60+_medical_low
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,4.344628,5.164298,0.0,13.333333,60+_medical_low
J_final_candidate,W1,ride_hailing_mode_share,10,0.0278,0.032496,0.0,0.08,60+_medical_low
J_final_candidate,W1,mean_ride_hailing_wait_minutes,5,8.8667,1.192621,8.0,10.3335,60+_medical_low
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_medical_low
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W1,total_outdoor_exposure_minutes,10,466.43,128.160536,310.3,709.18,60+_medical_low
J_final_candidate,W1,total_heat_risk_burden,10,6366.79004,1760.979809,4049.495666,9792.394301,60+_medical_low
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,0.7,0.674949,0.0,2.0,60+_medical_low
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,0.7,0.674949,0.0,2.0,60+_medical_low
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,6,1.0,0.0,1.0,1.0,60+_medical_low
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,60+_medical_low
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,6,0.083333,0.204124,0.0,0.5,60+_medical_low
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,21.6,23.815028,0.0,74.0,60+_medical_low
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,369.949667,391.730168,0.0,1192.511667,60+_medical_low
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W1,metro_legs,10,3.3,1.251666,2.0,6.0,60+_medical_low
J_final_candidate,W1,bus_metro_transfer_legs,10,1.2,0.421637,1.0,2.0,60+_medical_low
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.391667,0.124536,0.166667,0.5,60+_medical_low
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,6,0.0,0.0,0.0,0.0,60+_medical_low
J_final_candidate,W1,agent_count,10,29.8,4.263541,23.0,35.0,60+_medical_standard
J_final_candidate,W1,successful_legs,10,38.5,10.330645,25.0,63.0,60+_medical_standard
J_final_candidate,W1,ride_hailing_requests,10,2.7,1.946507,1.0,8.0,60+_medical_standard
J_final_candidate,W1,successful_ride_hailing_requests,10,2.7,1.946507,1.0,8.0,60+_medical_standard
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,8.906368,5.459489,3.703704,22.857143,60+_medical_standard
J_final_candidate,W1,ride_hailing_mode_share,10,0.065866,0.026131,0.04,0.126984,60+_medical_standard
J_final_candidate,W1,mean_ride_hailing_wait_minutes,10,8.683333,1.31104,7.0,12.0,60+_medical_standard
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_medical_standard
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W1,total_outdoor_exposure_minutes,10,661.7305,151.159981,447.93,1009.3,60+_medical_standard
J_final_candidate,W1,total_heat_risk_burden,10,9461.155297,2222.01644,6684.911567,14721.954867,60+_medical_standard
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,2.1,1.100505,0.0,4.0,60+_medical_standard
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,2.1,1.100505,0.0,4.0,60+_medical_standard
J_final_candidate,W1,exposed_travel_required_necessary_completion_rate,9,1.0,0.0,1.0,1.0,60+_medical_standard
J_final_candidate,W1,exposed_necessary_ride_hailing_legs,10,0.2,0.421637,0.0,1.0,60+_medical_standard
J_final_candidate,W1,exposed_necessary_ride_hailing_mode_share,9,0.032407,0.065145,0.0,0.166667,60+_medical_standard
J_final_candidate,W1,exposed_necessary_outdoor_exposure_minutes,10,72.6,35.549496,0.0,125.0,60+_medical_standard
J_final_candidate,W1,exposed_necessary_heat_risk_burden,10,1228.619167,593.580884,0.0,2039.6675,60+_medical_standard
J_final_candidate,W1,exposed_necessary_rain_exposure_minutes,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W1,metro_legs,10,4.2,1.549193,2.0,7.0,60+_medical_standard
J_final_candidate,W1,bus_metro_transfer_legs,10,1.3,0.483046,1.0,2.0,60+_medical_standard
J_final_candidate,W1,bus_metro_transfer_share_of_metro,10,0.335238,0.145512,0.2,0.666667,60+_medical_standard
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_legs,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W1,exposed_necessary_bus_metro_transfer_share,9,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W1,agent_count,10,19.4,2.065591,17.0,23.0,60+_nondigital_assisted
J_final_candidate,W1,successful_legs,10,26.0,5.944185,19.0,37.0,60+_nondigital_assisted
J_final_candidate,W1,ride_hailing_requests,10,1.8,1.686548,0.0,5.0,60+_nondigital_assisted
J_final_candidate,W1,successful_ride_hailing_requests,10,1.8,1.686548,0.0,5.0,60+_nondigital_assisted
J_final_candidate,W1,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W1,ride_hailing_requests_per_100_agents,10,9.290484,8.577001,0.0,25.0,60+_nondigital_assisted
J_final_candidate,W1,ride_hailing_mode_share,10,0.066368,0.055471,0.0,0.15,60+_nondigital_assisted
J_final_candidate,W1,mean_ride_hailing_wait_minutes,8,8.254188,1.630878,6.0,10.3335,60+_nondigital_assisted
J_final_candidate,W1,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_nondigital_assisted
J_final_candidate,W1,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W1,total_outdoor_exposure_minutes,10,446.408,103.989989,318.299,637.63,60+_nondigital_assisted
J_final_candidate,W1,total_heat_risk_burden,10,6252.635914,1497.632614,4561.555267,9405.4402,60+_nondigital_assisted
J_final_candidate,W1,exposed_travel_required_necessary_activities,10,1.5,0.849837,0.0,3.0,60+_nondigital_assisted
J_final_candidate,W1,completed_exposed_travel_required_necessary_activities,10,1.5,0.849837,0.0,3.0,60+_nondigital_assisted
