seed,leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,experiment_condition,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
47,150-2026-07-07-L02,150,2026-07-07,Tuesday,return_home,activity-150-2026-07-07-002,return_home,Z6,Z6,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,31.062,53.062,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,152-2026-07-07-L01,152,2026-07-07,Tuesday,outbound,activity-152-2026-07-07-002,medical,Z6,Z6,2026-07-07 08:16:52.832760,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:16:52.832760,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:16:52.832760,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,45.405,63.119,2.0,2.0,False,False,False,0.0,15.03,0.924444,normal,W0,workday,P0_no_policy,P0_baseline,17.714,0.0,1.3,0.0,0.0
47,152-2026-07-07-L02,152,2026-07-07,Tuesday,return_home,activity-152-2026-07-07-002,return_home,Z6,Z6,2026-07-07 11:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:00:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,37.973,59.973,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,155-2026-07-07-L01,155,2026-07-07,Tuesday,outbound,activity-155-2026-07-07-002,medical,Z2,Z2,2026-07-07 10:48:40.331580,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:48:40.331580,False,10.0,2026-07-07 11:20:00,2026-07-07 11:20:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:48:40.331580,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,16.328,31.328,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,155-2026-07-07-L02,155,2026-07-07,Tuesday,return_home,activity-155-2026-07-07-002,return_home,Z2,Z2,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,16.328,31.328,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,156-2026-07-07-L01,156,2026-07-07,Tuesday,outbound,activity-156-2026-07-07-001,medical,Z4,Z7,2026-07-07 10:59:58.507620,2026-07-07 12:30:00,2026-07-07 10:30:00,2026-07-07 10:59:58.507620,False,10.0,2026-07-07 12:20:00,2026-07-07 12:20:00,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:59:58.507620,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,10.0,0.0,60.025,80.025,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,20.0,0.0,1.3,0.0,0.0
47,156-2026-07-07-L02,156,2026-07-07,Tuesday,return_home,activity-156-2026-07-07-001,return_home,Z7,Z4,2026-07-07 14:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,60.025,77.025,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,17.0,0.0,1.3,0.0,0.0
47,157-2026-07-07-L01,157,2026-07-07,Tuesday,outbound,activity-157-2026-07-07-001,visit,Z7,Z7,2026-07-07 09:59:16.515300,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:59:16.515300,False,10.0,2026-07-07 10:50:04.850220,2026-07-07 10:50:04.850220,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:59:16.515300,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,38.006,50.806,2.0,2.0,False,False,False,0.0,16.669,0.672484,normal,W0,workday,P0_no_policy,P0_baseline,12.8,0.0,1.3,0.0,0.0
47,157-2026-07-07-L02,157,2026-07-07,Tuesday,return_home,activity-157-2026-07-07-001,return_home,Z7,Z7,2026-07-07 15:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,35.252,50.252,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,158-2026-07-07-L01,158,2026-07-07,Tuesday,outbound,activity-158-2026-07-07-002,work,Z9,Z9,2026-07-07 08:58:48.297780,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:58:48.297780,False,10.0,2026-07-07 10:20:02.896080,2026-07-07 10:20:02.896080,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:58:48.297780,bus,False,,False,False,bus,walk-bus-walk,True,10.286,0.0,10.286,16.0,0.0,54.957,81.243,2.0,2.0,False,False,False,0.0,15.168,0.925556,normal,W0,workday,P0_no_policy,P0_baseline,26.286,0.0,1.3,0.0,0.0
47,158-2026-07-07-L02,158,2026-07-07,Tuesday,return_home,activity-158-2026-07-07-002,return_home,Z9,Z9,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,11.571,0.0,11.571,16.0,0.0,55.256,82.828,2.0,2.0,False,False,False,0.0,15.086,0.734444,normal,W0,workday,P0_no_policy,P0_baseline,27.571,0.0,1.3,0.0,0.0
47,159-2026-07-07-L01,159,2026-07-07,Tuesday,outbound,activity-159-2026-07-07-001,medical,Z5,Z5,2026-07-07 09:59:36.424020,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:59:36.424020,False,10.0,2026-07-07 10:49:49.547100,2026-07-07 10:49:49.547100,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:59:36.424020,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,31.361,50.219,2.0,2.0,False,False,False,0.0,16.954,0.672484,normal,W0,workday,P0_no_policy,P0_baseline,18.857,0.0,1.3,0.0,0.0
47,159-2026-07-07-L02,159,2026-07-07,Tuesday,return_home,activity-159-2026-07-07-001,return_home,Z5,Z5,2026-07-07 13:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:00:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,29.587,51.587,2.0,2.0,False,False,False,0.0,17.971,0.477222,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,16-2026-07-07-L01,16,2026-07-07,Tuesday,outbound,activity-16-2026-07-07-002,work,Z2,Z3,2026-07-07 08:01:26.169180,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:01:26.169180,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:01:26.169180,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,66.564,78.564,2.0,2.0,False,False,False,0.0,15.03,0.924444,normal,W0,workday,P0_no_policy,P0_baseline,12.0,0.0,1.0,0.0,0.0
47,16-2026-07-07-L02,16,2026-07-07,Tuesday,between_activities,activity-16-2026-07-07-003,visit,Z3,Z4,2026-07-07 18:30:00,2026-07-07 20:00:00,2026-07-07 18:30:00,2026-07-07 18:30:00,False,8.0,2026-07-07 20:00:57.228660,2026-07-07 20:00:57.228660,0.954,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.0,0.0,11.0,2.0,0.0,77.954,90.954,103.47,103.47,False,False,False,0.0,27.815,0.946111,normal,W0,workday,P0_no_policy,P0_baseline,11.0,0.0,1.0,0.0,0.0
47,16-2026-07-07-L03,16,2026-07-07,Tuesday,return_home,activity-16-2026-07-07-003,return_home,Z4,Z2,2026-07-07 22:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 22:00:00,bus,False,,False,False,bus,walk-bus-walk,True,15.714,0.0,15.714,10.0,0.0,76.946,102.66,2.0,2.0,False,False,False,0.0,17.995,0.314444,normal,W0,workday,P0_no_policy,P0_baseline,25.714,0.0,1.0,0.0,0.0
47,161-2026-07-07-L01,161,2026-07-07,Tuesday,outbound,activity-161-2026-07-07-002,shopping,Z3,Z1,2026-07-07 09:04:39.614400,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:04:39.614400,False,10.0,2026-07-07 09:49:59.435520,2026-07-07 09:49:59.435520,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:04:39.614400,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,33.33,45.33,2.0,2.0,False,False,False,0.0,15.123,0.924444,normal,W0,workday,P0_no_policy,P0_baseline,12.0,0.0,1.3,0.0,0.0
47,161-2026-07-07-L02,161,2026-07-07,Tuesday,return_home,activity-161-2026-07-07-002,return_home,Z1,Z3,2026-07-07 11:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,28.047,43.047,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,162-2026-07-07-L01,162,2026-07-07,Tuesday,outbound,activity-162-2026-07-07-001,medical,Z5,Z5,2026-07-07 10:29:08.787720,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:29:08.787720,False,10.0,2026-07-07 11:20:00,2026-07-07 11:20:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:29:08.787720,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.854,50.854,2.0,2.0,False,False,False,0.0,17.965,0.481928,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,162-2026-07-07-L02,162,2026-07-07,Tuesday,return_home,activity-162-2026-07-07-001,return_home,Z5,Z5,2026-07-07 13:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.844,50.844,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,164-2026-07-07-L01,164,2026-07-07,Tuesday,outbound,activity-164-2026-07-07-002,medical,Z2,Z1,2026-07-07 12:07:22.700520,2026-07-07 13:00:00,2026-07-07 11:00:00,2026-07-07 12:07:22.700520,False,10.0,2026-07-07 12:50:00,2026-07-07 12:50:00,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:07:22.700520,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,27.622,42.622,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,164-2026-07-07-L02,164,2026-07-07,Tuesday,return_home,activity-164-2026-07-07-002,return_home,Z1,Z2,2026-07-07 14:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,27.622,42.622,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,165-2026-07-07-L01,165,2026-07-07,Tuesday,outbound,activity-165-2026-07-07-003,medical,Z9,Z9,2026-07-07 08:29:27.723180,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:29:27.723180,False,10.0,2026-07-07 09:49:59.832360,2026-07-07 09:49:59.832360,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:29:27.723180,bus,False,,False,False,bus,walk-bus-walk,True,10.286,0.0,10.286,16.0,0.0,54.249,80.535,2.0,2.0,False,False,False,0.0,15.087,0.924444,normal,W0,workday,P0_no_policy,P0_baseline,26.286,0.0,1.3,0.0,0.0
47,165-2026-07-07-L02,165,2026-07-07,Tuesday,return_home,activity-165-2026-07-07-003,return_home,Z9,Z9,2026-07-07 11:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:30:00,bus,False,,False,False,bus,walk-bus-walk,True,18.0,0.0,18.0,16.0,0.0,45.542,79.542,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,34.0,0.0,1.3,0.0,0.0
47,166-2026-07-07-L01,166,2026-07-07,Tuesday,outbound,activity-166-2026-07-07-001,social_leisure,Z5,Z5,2026-07-07 13:05:14.164020,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 13:05:14.164020,False,8.0,2026-07-07 13:22:00,2026-07-07 13:22:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:05:14.164020,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,6.764,16.764,15.93,15.93,False,False,False,0.0,32.947,0.477222,normal,W0,workday,P0_no_policy,P0_baseline,8.0,0.0,1.3,0.0,0.0
47,166-2026-07-07-L02,166,2026-07-07,Tuesday,return_home,activity-166-2026-07-07-001,return_home,Z5,Z5,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,13.64,35.64,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,22.0,0.0,1.3,0.0,0.0
47,168-2026-07-07-L01,168,2026-07-07,Tuesday,outbound,activity-168-2026-07-07-002,out_of_home_family_activity,Z7,Z4,2026-07-07 07:54:32.679360,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:54:32.679360,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:54:32.679360,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,10.0,0.0,71.455,85.455,2.0,2.0,False,False,False,0.0,15.097,0.913889,normal,W0,workday,P0_no_policy,P0_baseline,14.0,0.0,1.3,0.0,0.0
47,168-2026-07-07-L02,168,2026-07-07,Tuesday,between_activities,activity-168-2026-07-07-003,shopping,Z4,Z7,2026-07-07 13:59:58.507620,2026-07-07 15:30:00,2026-07-07 13:30:00,2026-07-07 13:59:58.507620,False,10.0,2026-07-07 15:20:00,2026-07-07 15:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:59:58.507620,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,10.0,0.0,60.025,80.025,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,20.0,0.0,1.3,0.0,0.0
47,168-2026-07-07-L03,168,2026-07-07,Tuesday,return_home,activity-168-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,26.383,38.883,2.0,2.0,False,False,False,0.0,15.152,0.734444,normal,W0,workday,P0_no_policy,P0_baseline,12.5,0.0,1.3,0.0,0.0
47,169-2026-07-07-L01,169,2026-07-07,Tuesday,outbound,activity-169-2026-07-07-002,medical,Z8,Z3,2026-07-07 09:22:15.023700,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:22:15.023700,False,5.0,2026-07-07 10:54:59.986740,2026-07-07 10:54:59.986740,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.515,7.0,8.0,5.515,2.0,67.234,0.0,0.0,0.0,12.0,20.515,8.0,7.0,0.0,2026-07-07 09:22:15.023700,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.84,0.0,10.84,20.0,13.0,48.909,92.749,7.0,7.0,False,False,False,0.0,33.077,,normal,W0,workday,P0_no_policy,P0_baseline,27.0,0.0,1.3,0.0,0.0
47,169-2026-07-07-L02,169,2026-07-07,Tuesday,between_activities,activity-169-2026-07-07-003,social_leisure,Z3,Z1,2026-07-07 12:36:57.160200,2026-07-07 13:30:00,2026-07-07 12:00:00,2026-07-07 12:36:57.160200,False,10.0,2026-07-07 13:20:00,2026-07-07 13:20:00,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:36:57.160200,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,28.047,43.047,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,169-2026-07-07-L03,169,2026-07-07,Tuesday,return_home,activity-169-2026-07-07-003,return_home,Z1,Z8,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,64.915,81.915,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W0,workday,P0_no_policy,P0_baseline,17.0,0.0,1.3,0.0,0.0
47,17-2026-07-07-L01,17,2026-07-07,Tuesday,outbound,activity-17-2026-07-07-003,work,Z7,Z4,2026-07-07 07:54:32.679360,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:54:32.679360,False,10.0,2026-07-07 09:20:00,2026-07-07 09:20:00,0.0,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:54:32.679360,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,10.0,0.0,71.455,85.455,2.0,2.0,False,False,False,0.0,15.097,0.913889,normal,W0,workday,P0_no_policy,P0_baseline,14.0,0.0,1.0,0.0,0.0
47,17-2026-07-07-L02,17,2026-07-07,Tuesday,between_activities,activity-17-2026-07-07-004,shopping,Z4,Z7,2026-07-07 18:15:15.558480,2026-07-07 19:30:00,2026-07-07 17:30:00,2026-07-07 18:15:15.558480,False,5.0,2026-07-07 19:25:00.042240,2026-07-07 19:25:00.042240,0.0,True,True,False,False,False,,True,False,walk,bus,1,19.322,4.8,8.0,6.522,2.0,45.419,0.0,0.0,0.0,12.0,19.322,8.0,4.8,0.0,2026-07-07 18:15:15.558480,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.2,0.0,10.2,20.0,5.0,34.541,69.741,7.0,7.0,False,False,False,0.0,31.258,,normal,W0,workday,P0_no_policy,P0_baseline,24.8,0.0,1.0,0.0,0.0
47,17-2026-07-07-L03,17,2026-07-07,Tuesday,return_home,activity-17-2026-07-07-004,return_home,Z7,Z7,2026-07-07 21:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,24.903,43.903,2.0,2.0,False,False,False,0.0,17.995,0.314444,normal,W0,workday,P0_no_policy,P0_baseline,19.0,0.0,1.0,0.0,0.0
47,171-2026-07-07-L01,171,2026-07-07,Tuesday,outbound,activity-171-2026-07-07-001,out_of_home_family_activity,Z7,Z4,2026-07-07 12:31:58.860000,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 12:31:58.860000,False,5.0,2026-07-07 13:25:00,2026-07-07 13:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.019,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,2026-07-07 12:31:58.860000,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,20.0,0.0,28.019,53.019,5.0,5.0,False,False,False,0.0,35.001,,normal,W0,workday,P0_no_policy,P0_baseline,20.0,0.0,1.3,0.0,0.0
47,171-2026-07-07-L02,171,2026-07-07,Tuesday,return_home,activity-171-2026-07-07-001,return_home,Z4,Z7,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,71.867,87.581,2.0,2.0,False,False,False,0.0,15.01,0.945,normal,W0,workday,P0_no_policy,P0_baseline,15.714,0.0,1.3,0.0,0.0
47,174-2026-07-07-L01,174,2026-07-07,Tuesday,outbound,activity-174-2026-07-07-001,out_of_home_family_activity,Z3,Z3,2026-07-07 13:05:22.146300,2026-07-07 14:00:00,2026-07-07 12:00:00,2026-07-07 13:05:22.146300,False,10.0,2026-07-07 13:50:00,2026-07-07 13:50:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:05:22.146300,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,29.631,44.631,2.0,2.0,False,False,False,0.0,17.971,0.477222,normal,W0,workday,P0_no_policy,P0_baseline,15.0,0.0,1.3,0.0,0.0
47,174-2026-07-07-L02,174,2026-07-07,Tuesday,return_home,activity-174-2026-07-07-001,return_home,Z3,Z3,2026-07-07 18:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,35.476,47.476,2.0,2.0,False,False,False,0.0,15.01,0.945,normal,W0,workday,P0_no_policy,P0_baseline,12.0,0.0,1.3,0.0,0.0
