seed,leg_id,agent_id,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition
49,27-2026-07-07-L01,27,470.4166666666667,0.938018862,P0_first_come,0,0.938018862,18-39,Z2,Z2,False,28.39,28.39,0.0,True,,470.4166666666667,7.0,0.0,1,9,N9RH-workday-Z2-001,8,470.4166666666667,500.2347636666667,0.0,7,W2,workday,P0_no_policy,P0_baseline
49,109-2026-07-07-L01,109,472.1,0.354356628,P0_first_come,0,0.354356628,40-59,Z3,Z1,False,26.52,26.52,0.0,True,,472.1,7.474,0.0,1,10,N9RH-workday-Z3-001,4,472.1,500.50138400000003,0.0,3,W2,workday,P0_no_policy,P0_baseline
49,38-2026-07-07-L01,38,489.35,0.932248373,P0_first_come,0,0.932248373,18-39,Z6,Z6,False,32.55,32.55,0.0,True,,489.35,13.333,0.0,1,11,N9RH-workday-Z6-001,3,489.35,529.9923510000001,470.0102816666667,2,W2,workday,P0_no_policy,P0_baseline
49,125-2026-07-07-L01,125,491.5833333333333,0.277528523,P0_first_come,0,0.277528523,40-59,Z6,Z6,False,30.37,30.37,0.0,True,,491.5833333333333,13.333,0.0,1,12,N9RH-workday-Z6-003,2,491.5833333333333,529.9845193333333,481.33125633333333,1,W2,workday,P0_no_policy,P0_baseline
49,21-2026-07-07-L01,21,493.8333333333333,0.495300507,P0_first_come,0,0.495300507,18-39,Z6,Z6,False,28.17,28.17,0.0,True,,493.8333333333333,13.333,0.0,1,13,N9RH-workday-Z6-004,1,493.8333333333333,529.9857463333334,474.7737793333334,0,W2,workday,P0_no_policy,P0_baseline
49,17-2026-07-07-L01,17,496.3833333333333,0.398893154,P0_first_come,0,0.398893154,18-39,Z6,Z6,False,25.69,25.69,0.0,True,,509.40983933333337,26.35950600000004,13.02650600000004,1,16,N9RH-workday-Z6-002,0,509.40983933333337,543.0198313333333,509.40983933333337,0,W2,workday,P0_no_policy,P0_baseline
49,56-2026-07-07-L01,56,499.18333333333334,0.128811976,P0_first_come,0,0.128811976,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,499.18333333333334,10.0,0.0,1,14,N9RH-workday-Z2-002,7,499.18333333333334,529.9898063333334,0.0,6,W2,workday,P0_no_policy,P0_baseline
49,54-2026-07-07-L01,54,503.1166666666667,0.758178661,P0_first_come,0,0.758178661,18-39,Z7,Z7,False,22.37,22.37,0.0,True,,503.1166666666667,10.0,0.0,1,15,N9RH-workday-Z7-001,8,503.1166666666667,529.9915906666666,470.00918766666666,7,W2,workday,P0_no_policy,P0_baseline
49,63-2026-07-07-L01,63,518.5333333333333,0.199522417,P0_first_come,0,0.199522417,18-39,Z6,Z6,False,33.4,33.4,0.0,True,,529.9845193333333,24.784186000000005,11.451186000000007,1,19,N9RH-workday-Z6-003,0,529.9845193333333,571.4571603333333,529.9845193333333,0,W2,workday,P0_no_policy,P0_baseline
49,31-2026-07-07-L01,31,525.1,0.826870351,P0_first_come,0,0.826870351,18-39,Z4,Z4,False,26.98,26.98,0.0,True,,525.1,13.333,0.0,1,17,N9RH-workday-Z4-001,4,525.1,560.003483,0.0,3,W2,workday,P0_no_policy,P0_baseline
49,46-2026-07-07-L01,46,529.1833333333333,0.586905898,P0_first_come,0,0.586905898,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,529.1833333333333,10.0,0.0,1,18,N9RH-workday-Z2-001,7,529.1833333333333,559.9636323333333,500.2347636666667,6,W2,workday,P0_no_policy,P0_baseline
49,14-2026-07-07-L01,14,550.7166666666667,0.748756842,P0_first_come,0,0.748756842,18-39,Z6,Z6,False,31.7,31.7,0.0,True,,550.7166666666667,13.333,0.0,1,20,N9RH-workday-Z6-001,3,550.7166666666667,590.0429976666667,529.9923510000001,2,W2,workday,P0_no_policy,P0_baseline
49,12-2026-07-07-L01,12,552.9166666666666,0.264364505,P0_first_come,0,0.264364505,18-39,Z4,Z4,False,30.05,30.05,0.0,True,,552.9166666666666,13.333,0.0,1,21,N9RH-workday-Z4-002,3,552.9166666666666,590.5481006666666,0.0,2,W2,workday,P0_no_policy,P0_baseline
49,93-2026-07-07-L01,93,592.6166666666667,0.317313925,P0_first_come,0,0.317313925,40-59,Z2,Z1,False,26.21,26.21,0.0,True,,592.6166666666667,7.5,0.0,1,22,N9RH-workday-Z2-003,6,592.6166666666667,618.1201986666666,0.0,5,W2,workday,P0_no_policy,P0_baseline
49,129-2026-07-07-L02,129,1020.0,0.271382368,P0_first_come,0,0.271382368,40-59,Z7,Z5,False,52.15,52.15,0.0,True,,1020.0,7.5,0.0,1,25,N9RH-workday-Z7-001,8,1020.0,1075.898665,529.9915906666666,7,W2,workday,P0_no_policy,P0_baseline
49,41-2026-07-07-L02,41,1020.0,0.51742385,P0_first_come,0,0.51742385,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1020.0,7.5,0.0,2,23,N9RH-workday-Z1-001,12,1020.0,1048.212036,0.0,11,W2,workday,P0_no_policy,P0_baseline
49,15-2026-07-07-L02,15,1020.0,0.967669831,P0_first_come,0,0.967669831,18-39,Z9,Z9,False,33.61,33.61,0.0,True,,1020.0,15.0,0.0,1,26,N9RH-workday-Z9-001,4,1020.0,1063.008333,469.99767233333336,3,W2,workday,P0_no_policy,P0_baseline
49,56-2026-07-07-L02,56,1020.0,0.990924567,P0_first_come,0,0.990924567,18-39,Z1,Z2,False,26.21,26.21,0.0,True,,1020.0,7.5,0.0,1,24,N9RH-workday-Z1-002,12,1020.0,1047.894781,0.0,10,W2,workday,P0_no_policy,P0_baseline
49,65-2026-07-07-L02,65,1050.0,0.308642712,P0_first_come,0,0.308642712,18-39,Z6,Z6,False,39.18,39.18,0.0,True,,1050.0,14.667,0.0,2,28,N9RH-workday-Z6-001,4,1050.0,1098.7959449999998,590.0429976666667,3,W2,workday,P0_no_policy,P0_baseline
49,63-2026-07-07-L02,63,1050.0,0.699695149,P0_first_come,0,0.699695149,18-39,Z6,Z6,False,33.4,33.4,0.0,True,,1050.0,14.667,0.0,1,29,N9RH-workday-Z6-002,4,1050.0,1092.867429,543.0198313333333,2,W2,workday,P0_no_policy,P0_baseline
49,37-2026-07-07-L02,37,1050.0,0.732319644,P0_first_come,0,0.732319644,18-39,Z9,Z9,False,32.76,32.76,0.0,True,,1050.0,22.0,0.0,1,30,N9RH-workday-Z9-002,3,1050.0,1099.544074,0.0,2,W2,workday,P0_no_policy,P0_baseline
49,31-2026-07-07-L02,31,1050.0,0.919629537,P0_first_come,0,0.919629537,18-39,Z4,Z4,False,26.98,26.98,0.0,True,,1050.0,14.667,0.0,1,27,N9RH-workday-Z4-001,4,1050.0,1086.28408,560.003483,3,W2,workday,P0_no_policy,P0_baseline
49,77-2026-07-07-L02,77,1080.0,0.64571056,P0_first_come,0,0.64571056,18-39,Z9,Z9,False,43.45,43.45,0.0,True,,1080.0,22.0,0.0,1,31,N9RH-workday-Z9-001,3,1080.0,1140.441352,1063.008333,2,W2,workday,P0_no_policy,P0_baseline
49,17-2026-07-07-L02,17,1101.0,0.875382517,P0_first_come,0,0.875382517,18-39,Z6,Z6,False,19.88,19.88,0.0,True,,1101.0,14.667,0.0,1,32,N9RH-workday-Z6-001,4,1101.0,1129.998476,1098.7959449999998,3,W2,workday,P0_no_policy,P0_baseline
49,52-2026-07-07-L02,52,1107.3833333333334,0.990865916,P0_first_come,0,0.990865916,18-39,Z3,Z3,False,17.23,17.23,0.0,True,,1107.3833333333334,11.0,0.0,1,33,N9RH-workday-Z1-001,4,1107.3833333333334,1129.9992113333335,1048.212036,3,W2,workday,P0_no_policy,P0_baseline
49,118-2026-07-07-L02,118,1110.0,0.18127087,P0_first_come,0,0.18127087,40-59,Z2,Z1,False,26.21,26.21,0.0,True,,1110.0,11.0,0.0,1,34,N9RH-workday-Z1-002,6,1110.0,1141.751481,1047.894781,5,W2,workday,P0_no_policy,P0_baseline
49,89-2026-07-07-L02,89,1110.0,0.703625137,P0_first_come,0,0.703625137,40-59,Z7,Z7,False,31.95,31.95,0.0,True,,1110.0,11.0,0.0,1,36,N9RH-workday-Z7-002,7,1110.0,1147.52394,0.0,6,W2,workday,P0_no_policy,P0_baseline
49,61-2026-07-07-L02,61,1110.0,0.995328653,P0_first_come,0,0.995328653,18-39,Z4,Z4,False,33.26,33.26,0.0,True,,1110.0,14.667,0.0,1,35,N9RH-workday-Z4-001,4,1110.0,1152.440553,1086.28408,3,W2,workday,P0_no_policy,P0_baseline
49,9-2026-07-07-L02,9,1135.3,0.050734177,P0_first_come,0,0.050734177,18-39,Z6,Z6,False,19.32,19.32,0.0,True,,1135.3,11.403,0.0,1,37,N9RH-workday-Z6-001,4,1135.3,1160.198458,1129.998476,3,W2,workday,P0_no_policy,P0_baseline
49,12-2026-07-07-L02,12,1140.0,0.231181069,P0_first_come,0,0.231181069,18-39,Z4,Z4,False,30.05,30.05,0.0,True,,1140.0,10.667,0.0,1,38,N9RH-workday-Z4-002,3,1140.0,1174.837489,590.5481006666666,2,W2,workday,P0_no_policy,P0_baseline
49,21-2026-07-07-L02,21,1140.0,0.408964305,P0_first_come,0,0.408964305,18-39,Z6,Z6,False,28.17,28.17,0.0,True,,1140.0,10.667,0.0,1,39,N9RH-workday-Z6-002,3,1140.0,1172.9546719999998,1092.867429,2,W2,workday,P0_no_policy,P0_baseline
49,82-2026-07-07-L02,82,1170.0,0.265837498,P0_first_come,0,0.265837498,40-59,Z7,Z4,False,50.03,50.03,0.0,True,,1170.0,8.4,0.0,1,40,N9RH-workday-Z7-002,7,1170.0,1216.5911130000002,1147.52394,6,W2,workday,P0_no_policy,P0_baseline
49,24-2026-07-07-L02,24,1172.3833333333334,0.274976888,P0_first_come,0,0.274976888,18-39,Z7,Z5,False,52.15,52.15,0.0,True,,1172.3833333333334,8.4,0.0,1,41,N9RH-workday-Z7-003,6,1172.3833333333334,1219.9508863333335,0.0,5,W2,workday,P0_no_policy,P0_baseline
49,81-2026-07-07-L02,81,1178.1666666666667,0.54999948,P0_first_come,0,0.54999948,40-59,Z1,Z1,False,14.0,14.0,0.0,True,,1178.1666666666667,8.0,0.0,1,42,N9RH-workday-Z1-002,11,1178.1666666666667,1189.9887466666667,1141.751481,10,W2,workday,P0_no_policy,P0_baseline
49,22-2026-07-07-L02,22,1196.7833333333333,0.517087945,P0_first_come,0,0.517087945,18-39,Z1,Z2,False,26.21,26.21,0.0,True,,1196.7833333333333,8.0,0.0,1,43,N9RH-workday-Z1-002,11,1196.7833333333333,1219.9910943333332,1189.9887466666667,10,W2,workday,P0_no_policy,P0_baseline
49,8-2026-07-07-L02,8,1200.0,0.287728696,P0_first_come,0,0.287728696,18-39,Z8,Z8,False,26.11,26.11,0.0,True,,1200.0,10.667,0.0,2,44,N9RH-workday-Z8-001,4,1200.0,1225.7910729999999,0.0,3,W2,workday,P0_no_policy,P0_baseline
49,100-2026-07-07-L03,100,1200.0,0.722966058,P0_first_come,0,0.722966058,40-59,Z8,Z8,False,28.52,28.52,0.0,True,,1200.0,10.667,0.0,1,45,N9RH-workday-Z8-002,4,1200.0,1227.600582,0.0,2,W2,workday,P0_no_policy,P0_baseline
49,35-2026-07-07-L02,35,1230.0,0.015190332,P0_first_come,0,0.015190332,18-39,Z4,Z4,False,15.41,15.41,0.0,True,,1230.0,10.667,0.0,1,47,N9RH-workday-Z4-001,5,1230.0,1247.786107,1152.440553,4,W2,workday,P0_no_policy,P0_baseline
49,81-2026-07-07-L03,81,1230.0,0.969310673,P0_first_come,0,0.969310673,40-59,Z1,Z1,False,15.41,15.41,0.0,True,,1230.0,8.0,0.0,1,46,N9RH-workday-Z1-003,10,1230.0,1245.12133,0.0,9,W2,workday,P0_no_policy,P0_baseline
49,74-2026-07-07-L03,74,1290.0,0.162399406,P0_first_come,0,0.162399406,18-39,Z2,Z2,False,17.81,17.81,0.0,True,,1290.0,8.0,0.0,1,48,N9RH-workday-Z1-002,6,1290.0,1306.91639,1219.9910943333332,5,W2,workday,P0_no_policy,P0_baseline
49,24-2026-07-07-L03,24,1290.0,0.229458463,P0_first_come,0,0.229458463,18-39,Z5,Z5,False,17.15,17.15,0.0,True,,1290.0,10.667,0.0,1,49,N9RH-workday-Z5-001,6,1290.0,1309.087664,470.00996633333335,5,W2,workday,P0_no_policy,P0_baseline
49,20-2026-07-07-L03,20,1320.0,0.866434828,P0_first_come,0,0.866434828,18-39,Z6,Z6,False,26.68,26.68,0.0,True,,1320.0,10.667,0.0,1,50,N9RH-workday-Z6-001,4,1320.0,1344.661369,1160.198458,3,W2,workday,P0_no_policy,P0_baseline
49,9-2026-07-07-L03,9,1350.0,0.086166986,P0_first_come,0,0.086166986,18-39,Z6,Z6,False,23.16,23.16,0.0,True,,1350.0,10.667,0.0,1,52,N9RH-workday-Z6-001,4,1350.0,1372.289918,1344.661369,3,W2,workday,P0_no_policy,P0_baseline
49,10-2026-07-07-L03,10,1350.0,0.954884571,P0_first_come,0,0.954884571,18-39,Z5,Z5,False,16.04,16.04,0.0,True,,1350.0,10.667,0.0,1,51,N9RH-workday-Z5-001,6,1350.0,1367.495715,1309.087664,5,W2,workday,P0_no_policy,P0_baseline
