weather_scenario,day_type,policy,agent_id,activity_id,activity_purpose,is_mandatory,origin_zone,destination_zone,final_status,weather_cancelled,transport_unmet,completed,transport_succeeded,activity_completed,late_but_reached,mandatory_activity_incomplete,completion_failure_reason,actual_arrival_time,arrival_delay_minutes,on_time_arrival
W2,workday,P0_no_policy,125,activity-125-2026-07-07-004,shopping,False,Z7,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 20:57:06.046440,0.0,True
W2,workday,P0_no_policy,126,activity-126-2026-07-07-003,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:27:57.082860,0.0,True
W2,workday,P0_no_policy,126,activity-126-2026-07-07-004,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 21:22:02.379840,0.0,True
W2,workday,P0_no_policy,127,activity-127-2026-07-07-002,work,True,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:25:00,0.0,True
W2,workday,P0_no_policy,128,activity-128-2026-07-07-003,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:28.363320,0.0,True
W2,workday,P0_no_policy,129,activity-129-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:25.717320,0.0,True
W2,workday,P0_no_policy,130,activity-130-2026-07-07-002,work,True,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:12.600780,0.0,True
W2,workday,P0_no_policy,131,activity-131-2026-07-07-002,work,True,Z7,Z5,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_lateness_exceeded,2026-07-07 11:04:20.827740,34.347,False
W2,workday,P0_no_policy,132,activity-132-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:19:17.837520,0.0,True
W2,workday,P0_no_policy,133,activity-133-2026-07-07-003,work,True,Z6,Z2,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 10:08:38.203080,8.637,False
W2,workday,P0_no_policy,134,activity-134-2026-07-07-002,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 07:49:47.313480,0.0,True
W2,workday,P0_no_policy,135,activity-135-2026-07-07-003,work,True,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 07:24:29.794740,0.0,True
W2,workday,P0_no_policy,136,activity-136-2026-07-07-002,work,True,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:01:09.588060,0.0,True
W2,workday,P0_no_policy,137,activity-137-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:13:17.966280,0.0,True
W2,workday,P0_no_policy,138,activity-138-2026-07-07-003,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:27:21.290220,0.0,True
W2,workday,P0_no_policy,138,activity-138-2026-07-07-004,visit,False,Z1,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 19:54:46.929480,0.0,True
W2,workday,P0_no_policy,139,activity-139-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:36.095340,0.0,True
W2,workday,P0_no_policy,140,activity-140-2026-07-07-002,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,141,activity-141-2026-07-07-003,work,True,Z6,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:26:24.888540,0.0,True
W2,workday,P0_no_policy,142,activity-142-2026-07-07-003,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:23:57.774660,0.0,True
W2,workday,P0_no_policy,142,activity-142-2026-07-07-004,social_leisure,False,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:03:23.966340,0.0,True
W2,workday,P0_no_policy,143,activity-143-2026-07-07-002,work,True,Z5,Z1,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 10:13:41.563080,13.693,False
W2,workday,P0_no_policy,144,activity-144-2026-07-07-003,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:38:32.476620,0.0,True
W2,workday,P0_no_policy,144,activity-144-2026-07-07-004,social_leisure,False,Z2,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 20:05:54.738120,0.0,True
W2,workday,P0_no_policy,145,activity-145-2026-07-07-002,visit,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:50:26.289900,0.0,True
W2,workday,P0_no_policy,146,activity-146-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:40.426920,0.0,True
W2,workday,P0_no_policy,146,activity-146-2026-07-07-003,shopping,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:22:03.302700,0.0,True
W2,workday,P0_no_policy,147,activity-147-2026-07-07-002,work,True,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:00,0.0,True
W2,workday,P0_no_policy,148,activity-148-2026-07-07-002,work,True,Z7,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 07:54:00.660000,0.0,True
W2,workday,P0_no_policy,149,activity-149-2026-07-07-002,visit,False,Z3,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 13:12:59.321940,0.0,True
W2,workday,P0_no_policy,150,activity-150-2026-07-07-002,social_leisure,False,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 11:09:45.346667,0.0,True
W2,workday,P0_no_policy,150,activity-150-2026-07-07-003,out_of_home_family_activity,False,Z1,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 14:58:54.480180,0.0,True
W2,workday,P0_no_policy,151,activity-151-2026-07-07-002,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:22:34.430520,0.0,True
W2,workday,P0_no_policy,152,activity-152-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:34.377060,0.0,True
W2,workday,P0_no_policy,152,activity-152-2026-07-07-003,social_leisure,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 18:53:10.925820,0.0,True
W2,workday,P0_no_policy,153,activity-153-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:22:57.898020,0.0,True
W2,workday,P0_no_policy,153,activity-153-2026-07-07-003,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 19:53:31.771740,0.0,True
W2,workday,P0_no_policy,154,activity-154-2026-07-07-002,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,155,activity-155-2026-07-07-003,work,True,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:56:30,0.0,True
W2,workday,P0_no_policy,156,activity-156-2026-07-07-001,out_of_home_family_activity,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 13:50:05.965260,0.0,True
W2,workday,P0_no_policy,157,activity-157-2026-07-07-002,work,True,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:00,0.0,True
W2,workday,P0_no_policy,157,activity-157-2026-07-07-003,social_leisure,False,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 18:55:42.463800,0.0,True
W2,workday,P0_no_policy,158,activity-158-2026-07-07-002,out_of_home_family_activity,False,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 12:23:53.540000,0.0,True
W2,workday,P0_no_policy,158,activity-158-2026-07-07-003,social_leisure,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 16:20:05.965260,0.0,True
W2,workday,P0_no_policy,159,activity-159-2026-07-07-003,work,True,Z6,Z8,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 10:15:31.601460,15.527,False
W2,workday,P0_no_policy,160,activity-160-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:08.640000,0.0,True
W2,workday,P0_no_policy,161,activity-161-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:02:00.104940,0.0,True
W2,workday,P0_no_policy,162,activity-162-2026-07-07-002,work,True,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,163,activity-163-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,164,activity-164-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:22:40.765500,0.0,True
W2,workday,P0_no_policy,165,activity-165-2026-07-07-003,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:27:37.670220,0.0,True
W2,workday,P0_no_policy,166,activity-166-2026-07-07-002,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:27:17.040000,0.0,True
W2,workday,P0_no_policy,166,activity-166-2026-07-07-003,social_leisure,False,Z1,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 19:54:35.872320,0.0,True
W2,workday,P0_no_policy,167,activity-167-2026-07-07-003,work,True,Z5,Z5,completed,False,False,True,True,True,True,False,,2026-07-07 08:28:06.015480,28.1,False
W2,workday,P0_no_policy,168,activity-168-2026-07-07-002,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 08:11:42.960600,0.0,True
W2,workday,P0_no_policy,169,activity-169-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:08.640000,0.0,True
W2,workday,P0_no_policy,169,activity-169-2026-07-07-004,shopping,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:59:00.232860,0.0,True
W2,workday,P0_no_policy,170,activity-170-2026-07-07-002,work,True,Z3,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 08:26:26.188440,0.0,True
W2,workday,P0_no_policy,171,activity-171-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,171,activity-171-2026-07-07-003,out_of_home_family_activity,False,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 20:25:00,0.0,True
W2,workday,P0_no_policy,172,activity-172-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:26:06.666666,0.0,True
W2,workday,P0_no_policy,173,activity-173-2026-07-07-002,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,174,activity-174-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,174,activity-174-2026-07-07-003,visit,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:58:08.483280,0.0,True
W2,workday,P0_no_policy,175,activity-175-2026-07-07-003,work,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:17.334540,0.0,True
W2,workday,P0_no_policy,176,activity-176-2026-07-07-003,work,True,Z4,Z1,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 10:05:55.757400,5.929,False
W2,workday,P0_no_policy,177,activity-177-2026-07-07-002,work,True,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:54:11.169900,0.0,True
W2,workday,P0_no_policy,178,activity-178-2026-07-07-003,work,True,Z2,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:19.469160,0.0,True
W2,workday,P0_no_policy,178,activity-178-2026-07-07-004,social_leisure,False,Z4,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 20:52:09.306780,0.0,True
W2,workday,P0_no_policy,179,activity-179-2026-07-07-002,social_leisure,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:26:06.666666,0.0,True
W2,workday,P0_no_policy,180,activity-180-2026-07-07-002,out_of_home_family_activity,False,Z9,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 17:30:22.355760,0.373,True
W2,workday,P0_no_policy,181,activity-181-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:16.530240,0.0,True
W2,workday,P0_no_policy,181,activity-181-2026-07-07-003,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 20:22:00.791640,0.0,True
W2,workday,P0_no_policy,182,activity-182-2026-07-07-003,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 08:45:07.299240,0.0,True
W2,workday,P0_no_policy,182,activity-182-2026-07-07-004,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 20:22:03.078420,0.0,True
W2,workday,P0_no_policy,183,activity-183-2026-07-07-002,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,184,activity-184-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:22:32.062620,0.0,True
W2,workday,P0_no_policy,185,activity-185-2026-07-07-003,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,186,activity-186-2026-07-07-002,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:53.992080,0.0,True
W2,workday,P0_no_policy,187,activity-187-2026-07-07-002,shopping,False,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 11:51:36.986760,0.0,True
W2,workday,P0_no_policy,187,activity-187-2026-07-07-003,medical,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 14:52:01.318920,0.0,True
W2,workday,P0_no_policy,188,activity-188-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:54:36.123960,0.0,True
W2,workday,P0_no_policy,189,activity-189-2026-07-07-002,work,True,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 06:53:20.374440,0.0,True
W2,workday,P0_no_policy,189,activity-189-2026-07-07-003,shopping,False,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,189,activity-189-2026-07-07-004,shopping,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 21:22:00.818220,0.0,True
W2,workday,P0_no_policy,190,activity-190-2026-07-07-002,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:05.878800,0.0,True
W2,workday,P0_no_policy,191,activity-191-2026-07-07-003,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:21:00.053700,0.0,True
W2,workday,P0_no_policy,192,activity-192-2026-07-07-003,work,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,193,activity-193-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,194,activity-194-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 06:54:52.378800,0.0,True
W2,workday,P0_no_policy,195,activity-195-2026-07-07-002,work,True,Z6,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:27:23.696340,0.0,True
W2,workday,P0_no_policy,197,activity-197-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:22:30.170760,0.0,True
W2,workday,P0_no_policy,197,activity-197-2026-07-07-003,social_leisure,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 19:54:04.262280,0.0,True
W2,workday,P0_no_policy,198,activity-198-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:22.875240,0.0,True
W2,workday,P0_no_policy,199,activity-199-2026-07-07-003,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,199,activity-199-2026-07-07-004,shopping,False,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 19:53:56.836260,0.0,True
W2,workday,P0_no_policy,200,activity-200-2026-07-07-003,work,True,Z1,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:34.469940,0.0,True
W2,workday,P0_no_policy,200,activity-200-2026-07-07-004,out_of_home_family_activity,False,Z7,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 21:19:44.181840,0.0,True
W2,workday,P0_no_policy,201,activity-201-2026-07-07-003,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 08:19:29.862480,0.0,True
W2,workday,P0_no_policy,202,activity-202-2026-07-07-002,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 08:00:44.737500,0.746,True
W2,workday,P0_no_policy,203,activity-203-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,True,False,,2026-07-07 10:53:22.429800,23.374,False
W2,workday,P0_no_policy,204,activity-204-2026-07-07-001,social_leisure,False,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:26:13.032480,0.0,True
W2,workday,P0_no_policy,205,activity-205-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:45.365940,0.0,True
W2,workday,P0_no_policy,206,activity-206-2026-07-07-002,work,True,Z5,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:24,0.0,True
W2,workday,P0_no_policy,207,activity-207-2026-07-07-002,work,True,Z7,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:56:22.526820,0.0,True
W2,workday,P0_no_policy,208,activity-208-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:24:26.074740,0.0,True
W2,workday,P0_no_policy,209,activity-209-2026-07-07-004,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 07:53:00,0.0,True
W2,workday,P0_no_policy,209,activity-209-2026-07-07-005,shopping,False,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 18:56:10.744920,0.0,True
W2,workday,P0_no_policy,211,activity-211-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:00,0.0,True
W2,workday,P0_no_policy,212,activity-212-2026-07-07-003,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:39:23.931000,0.0,True
W2,workday,P0_no_policy,212,activity-212-2026-07-07-004,shopping,False,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 20:11:37.446060,0.0,True
W2,workday,P0_no_policy,213,activity-213-2026-07-07-003,work,True,Z9,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:36.217800,0.0,True
W2,workday,P0_no_policy,213,activity-213-2026-07-07-004,visit,False,Z6,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 19:03:21.541260,3.359,True
W2,workday,P0_no_policy,214,activity-214-2026-07-07-003,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 10:23:37.699560,0.0,True
W2,workday,P0_no_policy,215,activity-215-2026-07-07-002,work,True,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:19.374720,0.0,True
W2,workday,P0_no_policy,215,activity-215-2026-07-07-003,out_of_home_family_activity,False,Z7,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 20:24:51.200640,0.0,True
W2,workday,P0_no_policy,216,activity-216-2026-07-07-003,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:59.421480,0.0,True
W2,workday,P0_no_policy,217,activity-217-2026-07-07-002,work,True,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:00,0.0,True
W2,workday,P0_no_policy,218,activity-218-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:27:44.459280,0.0,True
W2,workday,P0_no_policy,219,activity-219-2026-07-07-002,work,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 10:28:27.828060,0.0,True
W2,workday,P0_no_policy,220,activity-220-2026-07-07-002,work,True,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:23:42,0.0,True
W2,workday,P0_no_policy,220,activity-220-2026-07-07-003,shopping,False,Z2,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 21:27:53.786693,0.0,True
W2,workday,P0_no_policy,221,activity-221-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:25:00,0.0,True
W2,workday,P0_no_policy,221,activity-221-2026-07-07-003,visit,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 20:51:01.876200,0.0,True
W2,workday,P0_no_policy,222,activity-222-2026-07-07-002,social_leisure,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:24:33.990720,0.0,True
W2,workday,P0_no_policy,222,activity-222-2026-07-07-003,social_leisure,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 19:25:12.694680,0.0,True
W2,workday,P0_no_policy,223,activity-223-2026-07-07-003,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:20:45.032940,0.0,True
W2,workday,P0_no_policy,224,activity-224-2026-07-07-002,work,True,Z2,Z8,completed,False,False,True,True,True,False,False,,2026-07-07 08:21:37.022400,0.0,True
W2,workday,P0_no_policy,224,activity-224-2026-07-07-003,shopping,False,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 19:55:40.983727,0.0,True
W2,workday,P0_no_policy,225,activity-225-2026-07-07-002,work,True,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:19.374720,0.0,True
W2,workday,P0_no_policy,226,activity-226-2026-07-07-002,work,True,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:34.430220,0.0,True
W2,workday,P0_no_policy,227,activity-227-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:00,0.0,True
W2,workday,P0_no_policy,228,activity-228-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:02:06.143100,0.0,True
W2,workday,P0_no_policy,229,activity-229-2026-07-07-002,work,True,Z8,Z2,completed,False,False,True,True,True,True,False,,2026-07-07 10:21:26.788800,21.446,False
W2,workday,P0_no_policy,230,activity-230-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:23.980800,0.0,True
W2,workday,P0_no_policy,231,activity-231-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:01:54.724740,0.0,True
W2,workday,P0_no_policy,232,activity-232-2026-07-07-002,social_leisure,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 18:25:00,0.0,True
W2,workday,P0_no_policy,233,activity-233-2026-07-07-003,visit,False,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:56:40,0.0,True
W2,workday,P0_no_policy,233,activity-233-2026-07-07-004,out_of_home_family_activity,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 18:26:17.643240,0.0,True
W2,workday,P0_no_policy,235,activity-235-2026-07-07-002,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,236,activity-236-2026-07-07-002,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 08:19:10.522680,0.0,True
W2,workday,P0_no_policy,237,activity-237-2026-07-07-003,work,True,Z7,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:34.469940,0.0,True
W2,workday,P0_no_policy,238,activity-238-2026-07-07-002,work,True,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:36.959760,0.0,True
W2,workday,P0_no_policy,239,activity-239-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:28:52.432980,0.0,True
W2,workday,P0_no_policy,240,activity-240-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:25:00,0.0,True
W2,workday,P0_no_policy,241,activity-241-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 09:27:21.290220,0.0,True
W2,workday,P0_no_policy,242,activity-242-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:56:03.944940,0.0,True
W2,workday,P0_no_policy,242,activity-242-2026-07-07-003,out_of_home_family_activity,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:36:40.911180,0.0,True
W2,workday,P0_no_policy,243,activity-243-2026-07-07-003,work,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 08:53:26.992020,0.0,True
W2,workday,P0_no_policy,244,activity-244-2026-07-07-003,work,True,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:20:19.761420,0.0,True
W2,workday,P0_no_policy,245,activity-245-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,246,activity-246-2026-07-07-002,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:24:19.450980,0.0,True
W2,workday,P0_no_policy,247,activity-247-2026-07-07-002,work,True,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 10:07:17.583540,0.0,True
W2,workday,P0_no_policy,248,activity-248-2026-07-07-003,work,True,Z2,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:24:57.317100,0.0,True
W2,workday,P0_no_policy,249,activity-249-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,True,False,,2026-07-07 08:36:55.384800,6.923,False
W2,workday,P0_no_policy,250,activity-250-2026-07-07-003,work,True,Z5,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:58:49.907580,0.0,True
W2,workday,P0_no_policy,251,activity-251-2026-07-07-003,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:55:00,0.0,True
W2,workday,P0_no_policy,252,activity-252-2026-07-07-002,work,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 06:51:00.580860,0.0,True
W2,workday,P0_no_policy,253,activity-253-2026-07-07-001,shopping,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 11:58:07.924740,0.0,True
W2,workday,P0_no_policy,253,activity-253-2026-07-07-002,social_leisure,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 18:23:41.077800,0.0,True
W2,workday,P0_no_policy,254,activity-254-2026-07-07-003,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:55:00,0.0,True
W2,workday,P0_no_policy,255,activity-255-2026-07-07-003,work,True,Z6,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:26:32.909280,0.0,True
W2,workday,P0_no_policy,256,activity-256-2026-07-07-003,work,True,Z9,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 10:25:38.526300,0.0,True
W2,workday,P0_no_policy,257,activity-257-2026-07-07-003,work,True,Z1,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 07:32:26.565240,0.0,True
W2,workday,P0_no_policy,259,activity-259-2026-07-07-002,work,True,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 09:24:37.301760,0.0,True
W2,workday,P0_no_policy,259,activity-259-2026-07-07-003,shopping,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 19:06:11.296200,0.0,True
