seed,policy,weather_scenario,agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw,coupon_status,bound_leg_id,coupon_redeemed,coupon_subsidy_yuan
47,C0_no_coupon,W0,1,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.5939598425686331,0.572419302617449,0.26045775338355065,False,0.03810914017187781,not_awarded,,False,0.0
47,C0_no_coupon,W0,2,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.04845672517537915,0.5130580195364726,0.37954710804901476,False,0.8570713100959942,not_awarded,,False,0.0
47,C0_no_coupon,W0,3,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.48787893361776247,0.6378065374026948,0.7341127387491688,False,0.3478208964999384,not_awarded,,False,0.0
47,C0_no_coupon,W0,4,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9410662517607734,0.03379606189305365,0.7868833276718987,False,0.9497174947289216,not_awarded,,False,0.0
47,C0_no_coupon,W0,5,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.8838511259130615,0.2458388185862927,0.4377070446529236,False,0.7687184437515255,not_awarded,,False,0.0
47,C0_no_coupon,W0,6,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.8608206392806941,0.6029581865625884,0.44259546469254585,False,0.9739464621814261,not_awarded,,False,0.0
47,C0_no_coupon,W0,7,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.69996024125927,0.7504348351156203,0.6253715647277674,False,0.7128811124032639,not_awarded,,False,0.0
47,C0_no_coupon,W0,8,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.2870469974139611,0.10703893672164966,0.3707603286036602,False,0.25161914234348903,not_awarded,,False,0.0
47,C0_no_coupon,W0,9,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.15151884055292555,0.2195342320861421,0.5459614267597679,False,0.6380426101357464,not_awarded,,False,0.0
47,C0_no_coupon,W0,10,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.7434445937138578,0.9217234447004299,0.4667164968405035,False,0.6997250916794628,not_awarded,,False,0.0
47,C0_no_coupon,W0,11,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.4939286544165568,0.806147948425163,0.20300415783500586,False,0.5195908424772729,not_awarded,,False,0.0
47,C0_no_coupon,W0,12,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.33750582499981596,0.17255251114398776,0.7460785562591992,False,0.5905923050798559,not_awarded,,False,0.0
47,C0_no_coupon,W0,13,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.5108715621983808,0.07614758203560329,0.22634396665264356,False,0.9537103129073512,not_awarded,,False,0.0
47,C0_no_coupon,W0,14,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.7251939816192634,0.6342437200842046,0.15198084726035044,False,0.04361270920100381,not_awarded,,False,0.0
47,C0_no_coupon,W0,15,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.08087220572797246,0.5166296219851794,0.4582253235872568,False,0.33554657881435584,not_awarded,,False,0.0
47,C0_no_coupon,W0,16,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.1946253570127669,0.23946376849627152,0.861432308640684,False,0.12978025438950702,not_awarded,,False,0.0
47,C0_no_coupon,W0,17,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.4710528184300672,0.9433999727389945,0.3146882459770822,False,0.7131266148597755,not_awarded,,False,0.0
47,C0_no_coupon,W0,18,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.03880002701982397,0.4051719411935731,0.331181939349255,False,0.06845269839170534,not_awarded,,False,0.0
47,C0_no_coupon,W0,19,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9916402115412603,0.5827109172944134,0.1239504795549405,False,0.24731116083720925,not_awarded,,False,0.0
47,C0_no_coupon,W0,20,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9802690773249525,0.4519908581455871,0.8057926098021969,False,0.6371903162863307,not_awarded,,False,0.0
47,C0_no_coupon,W0,21,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.7809162482434117,0.6836460719466602,0.2893692339991739,False,0.5875519369160159,not_awarded,,False,0.0
47,C0_no_coupon,W0,22,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.866103073436721,0.32034112542993026,0.02400209598709701,False,0.5000079422243726,not_awarded,,False,0.0
47,C0_no_coupon,W0,23,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.5973172981659977,0.1999576211976054,0.6224832932505899,False,0.2674525071534973,not_awarded,,False,0.0
47,C0_no_coupon,W0,24,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.3755026448336524,0.7436172625254228,0.4987454733835119,False,0.19743889354489078,not_awarded,,False,0.0
47,C0_no_coupon,W0,25,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.8015326670550993,0.006281547524723109,0.3878787321048927,False,0.4218695374388828,not_awarded,,False,0.0
47,C0_no_coupon,W0,26,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.9730283447488842,0.3270310694027649,0.9820732423797046,False,0.8164495924195367,not_awarded,,False,0.0
47,C0_no_coupon,W0,27,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.3784917860706048,0.2770650475121766,0.45549705508487714,False,0.6227021091382461,not_awarded,,False,0.0
47,C0_no_coupon,W0,28,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.2117470349053743,0.03630192238212572,0.04432294635007338,False,0.7922553682840262,not_awarded,,False,0.0
47,C0_no_coupon,W0,29,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.9117260398584128,0.6589887704408322,0.624114829227023,False,0.6951691600822443,not_awarded,,False,0.0
47,C0_no_coupon,W0,30,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.03303779871924655,0.6376789858993019,0.03148871831849346,False,0.12650479197209746,not_awarded,,False,0.0
47,C0_no_coupon,W0,31,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.5572532984990854,0.0620650524694685,0.3537898319470191,False,0.8859191166053021,not_awarded,,False,0.0
47,C0_no_coupon,W0,32,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.15927740064497628,0.9258678407809408,0.1866965359682753,False,0.5670949594961991,not_awarded,,False,0.0
47,C0_no_coupon,W0,33,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.13922418746097076,0.5112942830298909,0.7656523893982301,False,0.4768843144403965,not_awarded,,False,0.0
47,C0_no_coupon,W0,34,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.4295556804857594,0.6182111506467839,0.40214251665811096,False,0.4601864862322267,not_awarded,,False,0.0
47,C0_no_coupon,W0,35,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.009097608569226786,0.2042078109594694,0.46190497272979547,False,0.8044492576028253,not_awarded,,False,0.0
47,C0_no_coupon,W0,36,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.39413920073524816,0.657291127420435,0.643612972678973,False,0.9375851581623612,not_awarded,,False,0.0
47,C0_no_coupon,W0,37,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.8697192507488399,0.673796770206673,0.29178383527433666,False,0.8532359525027678,not_awarded,,False,0.0
47,C0_no_coupon,W0,38,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.8945079500671025,0.4066823484152841,0.45175391347467353,False,0.38026061205609446,not_awarded,,False,0.0
47,C0_no_coupon,W0,39,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.1952453092565782,0.49066411173612473,0.4224657764808743,False,0.5856824580824944,not_awarded,,False,0.0
47,C0_no_coupon,W0,40,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.3987980924115094,0.6956762813238608,0.9439425646282552,False,0.5342101602652586,not_awarded,,False,0.0
47,C0_no_coupon,W0,41,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.5610696611213498,0.1837231748887799,0.8054596948039591,False,0.715722586760719,not_awarded,,False,0.0
47,C0_no_coupon,W0,42,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.37933297836948976,0.8791964676244823,0.4348379071424768,False,0.4923789611311651,not_awarded,,False,0.0
47,C0_no_coupon,W0,43,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.5485866786208168,0.4980227808658673,0.7512560614775531,False,0.7010311797027136,not_awarded,,False,0.0
47,C0_no_coupon,W0,44,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.982447835404736,0.5633586650468155,0.1297182068939789,False,0.7734614667231141,not_awarded,,False,0.0
47,C0_no_coupon,W0,45,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.23097401082367158,0.4724844420917509,0.2290029915599203,False,0.808981980628999,not_awarded,,False,0.0
47,C0_no_coupon,W0,46,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.44451368039777944,0.4375646594699146,0.9451531262326499,False,0.6748328230243265,not_awarded,,False,0.0
47,C0_no_coupon,W0,47,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.11829987869478092,0.3474791773789727,0.8519524190713607,False,0.01459418204982229,not_awarded,,False,0.0
47,C0_no_coupon,W0,48,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.6166789094007894,0.10822360922472823,0.03173270928665905,False,0.7310718779411597,not_awarded,,False,0.0
47,C0_no_coupon,W0,49,workday,60+,True,False,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.6475139255781109,0.836422727250446,0.15047773873401732,False,0.13024534228861906,not_awarded,,False,0.0
47,C0_no_coupon,W0,50,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.9296567750845651,0.4146713616048651,0.2641633161141499,False,0.01315267360590622,not_awarded,,False,0.0
47,C0_no_coupon,W2,1,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.5939598425686331,0.572419302617449,0.26045775338355065,False,0.03810914017187781,not_awarded,,False,0.0
47,C0_no_coupon,W2,2,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.04845672517537915,0.5130580195364726,0.37954710804901476,False,0.8570713100959942,not_awarded,,False,0.0
47,C0_no_coupon,W2,3,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.48787893361776247,0.6378065374026948,0.7341127387491688,False,0.3478208964999384,not_awarded,,False,0.0
47,C0_no_coupon,W2,4,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9410662517607734,0.03379606189305365,0.7868833276718987,False,0.9497174947289216,not_awarded,,False,0.0
47,C0_no_coupon,W2,5,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.8838511259130615,0.2458388185862927,0.4377070446529236,False,0.7687184437515255,not_awarded,,False,0.0
47,C0_no_coupon,W2,6,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.8608206392806941,0.6029581865625884,0.44259546469254585,False,0.9739464621814261,not_awarded,,False,0.0
47,C0_no_coupon,W2,7,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.69996024125927,0.7504348351156203,0.6253715647277674,False,0.7128811124032639,not_awarded,,False,0.0
47,C0_no_coupon,W2,8,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.2870469974139611,0.10703893672164966,0.3707603286036602,False,0.25161914234348903,not_awarded,,False,0.0
47,C0_no_coupon,W2,9,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.15151884055292555,0.2195342320861421,0.5459614267597679,False,0.6380426101357464,not_awarded,,False,0.0
47,C0_no_coupon,W2,10,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.7434445937138578,0.9217234447004299,0.4667164968405035,False,0.6997250916794628,not_awarded,,False,0.0
47,C0_no_coupon,W2,11,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.4939286544165568,0.806147948425163,0.20300415783500586,False,0.5195908424772729,not_awarded,,False,0.0
47,C0_no_coupon,W2,12,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.33750582499981596,0.17255251114398776,0.7460785562591992,False,0.5905923050798559,not_awarded,,False,0.0
47,C0_no_coupon,W2,13,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.5108715621983808,0.07614758203560329,0.22634396665264356,False,0.9537103129073512,not_awarded,,False,0.0
47,C0_no_coupon,W2,14,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.7251939816192634,0.6342437200842046,0.15198084726035044,False,0.04361270920100381,not_awarded,,False,0.0
47,C0_no_coupon,W2,15,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.08087220572797246,0.5166296219851794,0.4582253235872568,False,0.33554657881435584,not_awarded,,False,0.0
47,C0_no_coupon,W2,16,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.1946253570127669,0.23946376849627152,0.861432308640684,False,0.12978025438950702,not_awarded,,False,0.0
47,C0_no_coupon,W2,17,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.4710528184300672,0.9433999727389945,0.3146882459770822,False,0.7131266148597755,not_awarded,,False,0.0
47,C0_no_coupon,W2,18,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.03880002701982397,0.4051719411935731,0.331181939349255,False,0.06845269839170534,not_awarded,,False,0.0
47,C0_no_coupon,W2,19,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9916402115412603,0.5827109172944134,0.1239504795549405,False,0.24731116083720925,not_awarded,,False,0.0
47,C0_no_coupon,W2,20,workday,18-39,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.8,0.9802690773249525,0.4519908581455871,0.8057926098021969,False,0.6371903162863307,not_awarded,,False,0.0
47,C0_no_coupon,W2,21,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.7809162482434117,0.6836460719466602,0.2893692339991739,False,0.5875519369160159,not_awarded,,False,0.0
47,C0_no_coupon,W2,22,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.866103073436721,0.32034112542993026,0.02400209598709701,False,0.5000079422243726,not_awarded,,False,0.0
47,C0_no_coupon,W2,23,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.5973172981659977,0.1999576211976054,0.6224832932505899,False,0.2674525071534973,not_awarded,,False,0.0
47,C0_no_coupon,W2,24,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.3755026448336524,0.7436172625254228,0.4987454733835119,False,0.19743889354489078,not_awarded,,False,0.0
47,C0_no_coupon,W2,25,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.8015326670550993,0.006281547524723109,0.3878787321048927,False,0.4218695374388828,not_awarded,,False,0.0
47,C0_no_coupon,W2,26,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.9730283447488842,0.3270310694027649,0.9820732423797046,False,0.8164495924195367,not_awarded,,False,0.0
47,C0_no_coupon,W2,27,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.3784917860706048,0.2770650475121766,0.45549705508487714,False,0.6227021091382461,not_awarded,,False,0.0
47,C0_no_coupon,W2,28,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.2117470349053743,0.03630192238212572,0.04432294635007338,False,0.7922553682840262,not_awarded,,False,0.0
47,C0_no_coupon,W2,29,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.9117260398584128,0.6589887704408322,0.624114829227023,False,0.6951691600822443,not_awarded,,False,0.0
47,C0_no_coupon,W2,30,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.03303779871924655,0.6376789858993019,0.03148871831849346,False,0.12650479197209746,not_awarded,,False,0.0
47,C0_no_coupon,W2,31,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.5572532984990854,0.0620650524694685,0.3537898319470191,False,0.8859191166053021,not_awarded,,False,0.0
47,C0_no_coupon,W2,32,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.15927740064497628,0.9258678407809408,0.1866965359682753,False,0.5670949594961991,not_awarded,,False,0.0
47,C0_no_coupon,W2,33,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.13922418746097076,0.5112942830298909,0.7656523893982301,False,0.4768843144403965,not_awarded,,False,0.0
47,C0_no_coupon,W2,34,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.4295556804857594,0.6182111506467839,0.40214251665811096,False,0.4601864862322267,not_awarded,,False,0.0
47,C0_no_coupon,W2,35,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.009097608569226786,0.2042078109594694,0.46190497272979547,False,0.8044492576028253,not_awarded,,False,0.0
47,C0_no_coupon,W2,36,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.39413920073524816,0.657291127420435,0.643612972678973,False,0.9375851581623612,not_awarded,,False,0.0
47,C0_no_coupon,W2,37,workday,40-59,True,False,False,C0_no_coupon,False,False,False,False,False,False,,,none,0.65,0.8697192507488399,0.673796770206673,0.29178383527433666,False,0.8532359525027678,not_awarded,,False,0.0
47,C0_no_coupon,W2,38,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.8945079500671025,0.4066823484152841,0.45175391347467353,False,0.38026061205609446,not_awarded,,False,0.0
47,C0_no_coupon,W2,39,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.1952453092565782,0.49066411173612473,0.4224657764808743,False,0.5856824580824944,not_awarded,,False,0.0
47,C0_no_coupon,W2,40,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.3987980924115094,0.6956762813238608,0.9439425646282552,False,0.5342101602652586,not_awarded,,False,0.0
47,C0_no_coupon,W2,41,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.5610696611213498,0.1837231748887799,0.8054596948039591,False,0.715722586760719,not_awarded,,False,0.0
47,C0_no_coupon,W2,42,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.37933297836948976,0.8791964676244823,0.4348379071424768,False,0.4923789611311651,not_awarded,,False,0.0
47,C0_no_coupon,W2,43,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.5485866786208168,0.4980227808658673,0.7512560614775531,False,0.7010311797027136,not_awarded,,False,0.0
47,C0_no_coupon,W2,44,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.982447835404736,0.5633586650468155,0.1297182068939789,False,0.7734614667231141,not_awarded,,False,0.0
47,C0_no_coupon,W2,45,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.23097401082367158,0.4724844420917509,0.2290029915599203,False,0.808981980628999,not_awarded,,False,0.0
47,C0_no_coupon,W2,46,workday,60+,True,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.44451368039777944,0.4375646594699146,0.9451531262326499,False,0.6748328230243265,not_awarded,,False,0.0
47,C0_no_coupon,W2,47,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.11829987869478092,0.3474791773789727,0.8519524190713607,False,0.01459418204982229,not_awarded,,False,0.0
47,C0_no_coupon,W2,48,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.6166789094007894,0.10822360922472823,0.03173270928665905,False,0.7310718779411597,not_awarded,,False,0.0
47,C0_no_coupon,W2,49,workday,60+,True,False,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.6475139255781109,0.836422727250446,0.15047773873401732,False,0.13024534228861906,not_awarded,,False,0.0
47,C0_no_coupon,W2,50,workday,60+,False,True,False,C0_no_coupon,False,False,False,False,False,True,,,none,0.45,0.9296567750845651,0.4146713616048651,0.2641633161141499,False,0.01315267360590622,not_awarded,,False,0.0
47,C1_public_limited,W0,1,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.5939598425686331,0.572419302617449,0.26045775338355065,False,0.03810914017187781,not_awarded,,False,0.0
47,C1_public_limited,W0,2,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.04845672517537915,0.5130580195364726,0.37954710804901476,False,0.8570713100959942,not_awarded,,False,0.0
47,C1_public_limited,W0,3,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.48787893361776247,0.6378065374026948,0.7341127387491688,False,0.3478208964999384,not_awarded,,False,0.0
47,C1_public_limited,W0,4,workday,18-39,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.8,0.9410662517607734,0.03379606189305365,0.7868833276718987,False,0.9497174947289216,not_awarded,,False,0.0
47,C1_public_limited,W0,5,workday,18-39,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.8,0.8838511259130615,0.2458388185862927,0.4377070446529236,False,0.7687184437515255,not_awarded,,False,0.0
47,C1_public_limited,W0,6,workday,18-39,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.8,0.8608206392806941,0.6029581865625884,0.44259546469254585,False,0.9739464621814261,not_awarded,,False,0.0
47,C1_public_limited,W0,7,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.69996024125927,0.7504348351156203,0.6253715647277674,False,0.7128811124032639,not_awarded,,False,0.0
47,C1_public_limited,W0,8,workday,18-39,True,False,False,C1_public_limited,True,True,True,True,True,False,public,4,digital_self,0.8,0.2870469974139611,0.10703893672164966,0.3707603286036602,False,0.25161914234348903,redeemed,8-2026-07-07-L02,True,4.9
47,C1_public_limited,W0,9,workday,18-39,True,False,False,C1_public_limited,True,True,True,True,True,False,public,8,digital_self,0.8,0.15151884055292555,0.2195342320861421,0.5459614267597679,False,0.6380426101357464,unused_no_ride_request,,False,0.0
47,C1_public_limited,W0,10,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.7434445937138578,0.9217234447004299,0.4667164968405035,False,0.6997250916794628,not_awarded,,False,0.0
47,C1_public_limited,W0,11,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.4939286544165568,0.806147948425163,0.20300415783500586,False,0.5195908424772729,not_awarded,,False,0.0
47,C1_public_limited,W0,12,workday,18-39,True,False,False,C1_public_limited,True,True,True,True,True,False,public,5,digital_self,0.8,0.33750582499981596,0.17255251114398776,0.7460785562591992,False,0.5905923050798559,unused_no_ride_request,,False,0.0
47,C1_public_limited,W0,13,workday,18-39,True,False,False,C1_public_limited,True,True,True,True,True,False,public,3,digital_self,0.8,0.5108715621983808,0.07614758203560329,0.22634396665264356,False,0.9537103129073512,redeemed,13-2026-07-07-L02,True,4.6
47,C1_public_limited,W0,14,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.7251939816192634,0.6342437200842046,0.15198084726035044,False,0.04361270920100381,not_awarded,,False,0.0
47,C1_public_limited,W0,15,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.08087220572797246,0.5166296219851794,0.4582253235872568,False,0.33554657881435584,not_awarded,,False,0.0
47,C1_public_limited,W0,16,workday,18-39,True,False,False,C1_public_limited,True,True,True,True,True,False,public,9,digital_self,0.8,0.1946253570127669,0.23946376849627152,0.861432308640684,False,0.12978025438950702,redeemed,16-2026-07-07-L01,True,5.3
47,C1_public_limited,W0,17,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.4710528184300672,0.9433999727389945,0.3146882459770822,False,0.7131266148597755,not_awarded,,False,0.0
47,C1_public_limited,W0,18,workday,18-39,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.8,0.03880002701982397,0.4051719411935731,0.331181939349255,False,0.06845269839170534,not_awarded,,False,0.0
47,C1_public_limited,W0,19,workday,18-39,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.8,0.9916402115412603,0.5827109172944134,0.1239504795549405,False,0.24731116083720925,not_awarded,,False,0.0
47,C1_public_limited,W0,20,workday,18-39,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.8,0.9802690773249525,0.4519908581455871,0.8057926098021969,False,0.6371903162863307,not_awarded,,False,0.0
47,C1_public_limited,W0,21,workday,40-59,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.65,0.7809162482434117,0.6836460719466602,0.2893692339991739,False,0.5875519369160159,not_awarded,,False,0.0
47,C1_public_limited,W0,22,workday,40-59,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.65,0.866103073436721,0.32034112542993026,0.02400209598709701,False,0.5000079422243726,not_awarded,,False,0.0
47,C1_public_limited,W0,23,workday,40-59,True,False,False,C1_public_limited,True,True,True,True,True,False,public,6,digital_self,0.65,0.5973172981659977,0.1999576211976054,0.6224832932505899,False,0.2674525071534973,unused_no_ride_request,,False,0.0
47,C1_public_limited,W0,24,workday,40-59,True,False,False,C1_public_limited,True,True,True,False,True,False,,,digital_self,0.65,0.3755026448336524,0.7436172625254228,0.4987454733835119,False,0.19743889354489078,not_awarded,,False,0.0
47,C1_public_limited,W0,25,workday,40-59,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.65,0.8015326670550993,0.006281547524723109,0.3878787321048927,False,0.4218695374388828,not_awarded,,False,0.0
47,C1_public_limited,W0,26,workday,40-59,True,False,False,C1_public_limited,True,True,False,False,False,False,,,digital_self,0.65,0.9730283447488842,0.3270310694027649,0.9820732423797046,False,0.8164495924195367,not_awarded,,False,0.0
