policy,weather_scenario,metric,seed_count,mean,std_dev,median,minimum,maximum,baseline_access_group
D4_limited_community_phone_25pct,W2,metro_legs,10,1.7,1.636392,1.5,0.0,5.0,elder_baseline_digital
D4_limited_community_phone_25pct,W2,ride_hailing_legs,10,0.1,0.316228,0.0,0.0,1.0,elder_baseline_digital
D4_limited_community_phone_25pct,W2,mean_total_travel_time,10,63.057092,6.547269,63.582191,51.2453,69.745333,elder_baseline_digital
D4_limited_community_phone_25pct,W2,total_outdoor_exposure_minutes,10,175.1337,61.545174,189.097,88.3,276.02,elder_baseline_digital
D4_limited_community_phone_25pct,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_digital
D4_limited_community_phone_25pct,W2,policy_digital_agent_count,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,policy_assisted_agent_count,10,4.9,1.197219,5.0,3.0,7.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,policy_proxy_agent_count,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,transport_unmet,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,planned_necessary_activities,10,1.2,1.032796,1.0,0.0,3.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,completed_necessary_activities,10,1.2,1.032796,1.0,0.0,3.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,necessary_activity_completion_rate,8,1.0,0.0,1.0,1.0,1.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,walking_legs,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,bus_legs,10,5.1,3.107339,5.5,0.0,9.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,metro_legs,10,1.2,1.032796,1.0,0.0,3.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,ride_hailing_legs,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,mean_total_travel_time,10,54.946698,21.926926,57.859454,0.0,76.009875,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,total_outdoor_exposure_minutes,10,123.1488,74.191519,132.853,0.0,218.625,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_assisted
D4_limited_community_phone_25pct,W2,policy_digital_agent_count,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,policy_assisted_agent_count,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,policy_proxy_agent_count,9,0.111111,0.333333,0.0,0.0,1.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,ride_hailing_requests,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,successful_ride_hailing_requests,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,failed_ride_hailing_requests,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,fallback_attempts,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,transport_unmet,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,planned_necessary_activities,9,0.444444,0.527046,0.0,0.0,1.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,completed_necessary_activities,9,0.444444,0.527046,0.0,0.0,1.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,mandatory_activity_incomplete,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,necessary_activity_completion_rate,4,1.0,0.0,1.0,1.0,1.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,walking_legs,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,bus_legs,9,2.444444,1.333333,2.0,1.0,5.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,metro_legs,9,1.333333,1.732051,1.0,0.0,5.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,ride_hailing_legs,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,mean_total_travel_time,9,59.329296,19.578187,61.493667,31.229,86.627333,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,total_outdoor_exposure_minutes,9,83.212556,45.245927,68.0,39.8,167.368,elder_baseline_nondigital_unassisted
D4_limited_community_phone_25pct,W2,total_heat_risk_burden,9,0.0,0.0,0.0,0.0,0.0,elder_baseline_nondigital_unassisted
