leg_id,agent_id,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition,seed,priority_policy
22-2026-07-07-L02,22,1129.5166666666667,0.517087945,P0_first_come,0,0.517087945,40-59,Z1,Z3,False,26.52,26.52,0.0,True,,1129.5166666666667,10.312,0.0,1,7,N9RH-workday-Z1-001,3,1129.5166666666667,1160.5551656666667,0.0,2,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
9-2026-07-07-L02,9,1135.3,0.050734177,P0_first_come,0,0.050734177,18-39,Z6,Z6,False,19.32,19.32,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
10-2026-07-07-L02,10,1140.5666666666666,0.949375668,P0_first_come,0,0.949375668,18-39,Z1,Z4,False,82.85,82.85,0.0,True,,1140.5666666666666,9.2,0.0,1,8,N9RH-workday-Z1-002,2,1140.5666666666666,1220.1192316666666,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
26-2026-07-07-L03,26,1200.0,0.603595968,P0_first_come,0,0.603595968,40-59,Z9,Z9,False,23.23,23.23,0.0,True,,1200.0,16.0,0.0,1,9,N9RH-workday-Z6-001,2,1200.0,1228.967596,1129.990788,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
20-2026-07-07-L03,20,1320.0,0.866434828,P0_first_come,0,0.866434828,18-39,Z5,Z5,False,31.93,31.93,0.0,True,,1320.0,10.667,0.0,1,10,N9RH-workday-Z5-001,1,1320.0,1348.1982209999999,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
9-2026-07-07-L03,9,1350.0,0.086166986,P0_first_come,0,0.086166986,18-39,Z6,Z6,False,23.16,23.16,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,49,P0_first_come
37-2026-07-07-L01,37,443.01666666666665,0.711717999,P4_elder_priority,1,1.711717999,40-59,Z7,Z7,False,30.94,30.94,0.0,True,,443.01666666666665,7.0,0.0,1,1,N9RH-workday-Z7-001,2,443.01666666666665,469.98906766666664,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
12-2026-07-07-L01,12,565.8833333333333,0.264364505,P4_elder_priority,1,1.264364505,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,565.8833333333333,8.027,0.0,1,2,N9RH-workday-Z2-001,2,565.8833333333333,590.1219183333334,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
22-2026-07-07-L02,22,1134.8833333333334,0.517087945,P4_elder_priority,1,1.517087945,40-59,Z1,Z3,False,26.52,26.52,0.0,True,,1134.8833333333334,8.847,0.0,1,3,N9RH-workday-Z1-001,3,1134.8833333333334,1160.1976043333334,0.0,2,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
23-2026-07-07-L03,23,1200.0,0.328304556,P4_elder_priority,1,1.328304556,40-59,Z7,Z7,False,27.46,27.46,0.0,True,,1200.0,8.0,0.0,1,4,N9RH-workday-Z7-001,2,1200.0,1222.519646,469.98906766666664,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
26-2026-07-07-L03,26,1200.0,0.603595968,P4_elder_priority,1,1.603595968,40-59,Z9,Z9,False,23.23,23.23,0.0,True,,1200.0,16.0,0.0,1,5,N9RH-workday-Z9-001,1,1200.0,1227.66993,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
20-2026-07-07-L03,20,1320.0,0.866434828,P4_elder_priority,1,1.866434828,18-39,Z5,Z5,False,31.93,31.93,0.0,True,,1320.0,10.667,0.0,1,6,N9RH-workday-Z5-001,1,1320.0,1348.1982209999999,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
9-2026-07-07-L03,9,1350.0,0.086166986,P4_elder_priority,1,1.086166986,18-39,Z6,Z6,False,23.16,23.16,0.0,True,,1350.0,10.667,0.0,1,7,N9RH-workday-Z6-001,1,1350.0,1372.289798,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
9-2026-07-07-L01,9,433.35,0.948018744,P4_elder_priority,1,1.948018744,18-39,Z6,Z6,False,33.12,33.12,0.0,True,,433.35,9.333,0.0,1,1,N9RH-workday-Z6-001,1,433.35,469.98433200000005,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
7-2026-07-07-L01,7,433.5833333333333,0.694688486,P4_elder_priority,1,1.694688486,18-39,Z6,Z6,False,44.12,44.12,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
37-2026-07-07-L01,37,437.8833333333333,0.711717999,P4_elder_priority,1,1.711717999,40-59,Z7,Z7,False,30.94,30.94,0.0,True,,437.8833333333333,7.0,0.0,1,2,N9RH-workday-Z7-001,2,437.8833333333333,469.99704433333335,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
28-2026-07-07-L01,28,478.9166666666667,0.053240825,P4_elder_priority,1,1.053240825,40-59,Z6,Z9,False,72.16,72.16,0.0,True,,478.9166666666667,13.333,0.0,1,3,N9RH-workday-Z6-001,1,478.9166666666667,559.4366246666667,469.98433200000005,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
17-2026-07-07-L01,17,496.4166666666667,0.398893154,P4_elder_priority,1,1.398893154,18-39,Z6,Z6,False,25.69,25.69,0.0,False,vehicle_wait_limit_exceeded,,20.000000000000057,20.000000000000057,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
31-2026-07-07-L01,31,537.8,0.826870351,P4_elder_priority,1,1.826870351,40-59,Z3,Z3,False,17.83,17.83,0.0,True,,537.8,10.0,0.0,1,4,N9RH-workday-Z3-001,1,537.8,559.999644,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
12-2026-07-07-L01,12,560.6833333333333,0.264364505,P4_elder_priority,1,1.264364505,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,560.6833333333333,9.326,0.0,1,5,N9RH-workday-Z2-001,2,560.6833333333333,590.4085063333333,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
26-2026-07-07-L02,26,1083.4,0.749366252,P4_elder_priority,1,1.749366252,40-59,Z9,Z9,False,29.91,29.91,0.0,True,,1083.4,22.0,0.0,1,6,N9RH-workday-Z6-001,2,1083.4,1129.990788,559.4366246666667,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
17-2026-07-07-L02,17,1101.0,0.875382517,P4_elder_priority,1,1.875382517,18-39,Z6,Z6,False,19.88,19.88,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
22-2026-07-07-L02,22,1129.5166666666667,0.517087945,P4_elder_priority,1,1.517087945,40-59,Z1,Z3,False,26.52,26.52,0.0,True,,1129.5166666666667,10.312,0.0,1,7,N9RH-workday-Z1-001,3,1129.5166666666667,1160.5551656666667,0.0,2,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
9-2026-07-07-L02,9,1135.3,0.050734177,P4_elder_priority,1,1.050734177,18-39,Z6,Z6,False,19.32,19.32,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
10-2026-07-07-L02,10,1140.5666666666666,0.949375668,P4_elder_priority,1,1.949375668,18-39,Z1,Z4,False,82.85,82.85,0.0,True,,1140.5666666666666,9.2,0.0,1,8,N9RH-workday-Z1-002,2,1140.5666666666666,1220.1192316666666,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
26-2026-07-07-L03,26,1200.0,0.603595968,P4_elder_priority,1,1.603595968,40-59,Z9,Z9,False,23.23,23.23,0.0,True,,1200.0,16.0,0.0,1,9,N9RH-workday-Z6-001,2,1200.0,1228.967596,1129.990788,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
20-2026-07-07-L03,20,1320.0,0.866434828,P4_elder_priority,1,1.866434828,18-39,Z5,Z5,False,31.93,31.93,0.0,True,,1320.0,10.667,0.0,1,10,N9RH-workday-Z5-001,1,1320.0,1348.1982209999999,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
9-2026-07-07-L03,9,1350.0,0.086166986,P4_elder_priority,1,1.086166986,18-39,Z6,Z6,False,23.16,23.16,0.0,False,vehicle_wait_limit_exceeded,,20.0,20.0,,,,0,,,,,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,49,P4_elder_priority
27-2026-07-07-L01,27,543.35,0.520754881,P0_first_come,0,0.520754881,40-59,Z1,Z1,False,14.14,14.14,0.0,True,,543.35,10.0,0.0,1,1,N9RH-workday-Z1-001,2,543.35,559.999581,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
7-2026-07-07-L01,7,811.85,0.244614894,P0_first_come,0,0.244614894,18-39,Z4,Z4,False,20.93,20.93,0.0,True,,811.85,8.0,0.0,1,2,N9RH-workday-Z4-001,1,811.85,829.988388,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
6-2026-07-07-L02,6,1170.0,0.450334858,P0_first_come,0,0.450334858,18-39,Z1,Z1,False,19.21,19.21,0.0,True,,1170.0,8.0,0.0,1,3,N9RH-workday-Z1-001,2,1170.0,1188.605213,559.999581,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
18-2026-07-07-L02,18,1203.15,0.134713761,P0_first_come,0,0.134713761,18-39,Z1,Z1,False,19.03,19.03,0.0,True,,1203.15,8.0,0.0,1,4,N9RH-workday-Z1-001,2,1203.15,1219.99613,1188.605213,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
10-2026-07-07-L02,10,1230.0,0.320260999,P0_first_come,0,0.320260999,18-39,Z7,Z7,False,45.38,45.38,0.0,True,,1230.0,8.0,0.0,1,5,N9RH-workday-Z7-001,2,1230.0,1264.591402,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
19-2026-07-07-L03,19,1320.0,0.539228362,P0_first_come,0,0.539228362,18-39,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,0.0,1,6,N9RH-workday-Z6-001,1,1320.0,1340.560382,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
4-2026-07-07-L03,4,1350.0,0.248375966,P0_first_come,0,0.248375966,18-39,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,0.0,1,7,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
26-2026-07-07-L01,26,468.1,0.132079058,P0_first_come,0,0.132079058,40-59,Z4,Z4,False,28.19,28.19,0.0,True,,468.1,9.333,0.0,1,1,N9RH-workday-Z4-001,1,468.1,500.03109800000004,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
27-2026-07-07-L01,27,541.5666666666667,0.520754881,P0_first_come,0,0.520754881,40-59,Z1,Z1,False,14.14,14.14,0.0,True,,541.5666666666667,10.0,0.0,1,2,N9RH-workday-Z1-001,2,541.5666666666667,559.9983436666668,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
5-2026-07-07-L01,5,550.0833333333334,0.590403819,P0_first_come,0,0.590403819,18-39,Z6,Z6,False,32.33,32.33,0.0,True,,550.0833333333334,13.333,0.0,1,3,N9RH-workday-Z6-001,1,550.0833333333334,590.0521333333334,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
7-2026-07-07-L01,7,811.85,0.244614894,P0_first_come,0,0.244614894,18-39,Z4,Z4,False,20.93,20.93,0.0,True,,811.85,8.0,0.0,1,4,N9RH-workday-Z4-001,1,811.85,829.988388,500.03109800000004,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
6-2026-07-07-L02,6,1170.0,0.450334858,P0_first_come,0,0.450334858,18-39,Z1,Z1,False,19.21,19.21,0.0,True,,1170.0,8.0,0.0,1,5,N9RH-workday-Z1-001,2,1170.0,1191.322375,559.9983436666668,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
5-2026-07-07-L02,5,1194.3166666666666,0.31289663,P0_first_come,0,0.31289663,18-39,Z6,Z6,False,25.95,25.95,0.0,True,,1194.3166666666666,10.667,0.0,1,6,N9RH-workday-Z6-001,1,1194.3166666666666,1219.9963086666664,590.0521333333334,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
18-2026-07-07-L02,18,1202.1666666666667,0.134713761,P0_first_come,0,0.134713761,18-39,Z1,Z1,False,19.03,19.03,0.0,True,,1202.1666666666667,8.0,0.0,1,7,N9RH-workday-Z1-001,2,1202.1666666666667,1219.9967026666668,1191.322375,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
16-2026-07-07-L02,16,1211.35,0.740561814,P0_first_come,0,0.740561814,18-39,Z3,Z2,False,46.83,46.83,0.0,True,,1211.35,8.0,0.0,1,8,N9RH-workday-Z3-001,1,1211.35,1249.983834,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
10-2026-07-07-L02,10,1230.0,0.320260999,P0_first_come,0,0.320260999,18-39,Z7,Z7,False,45.38,45.38,0.0,True,,1230.0,8.0,0.0,1,9,N9RH-workday-Z7-001,2,1230.0,1267.548601,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
19-2026-07-07-L03,19,1320.0,0.539228362,P0_first_come,0,0.539228362,18-39,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,0.0,1,10,N9RH-workday-Z6-001,1,1320.0,1340.560382,1219.9963086666664,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
4-2026-07-07-L03,4,1350.0,0.248375966,P0_first_come,0,0.248375966,18-39,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,0.0,1,11,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,50,P0_first_come
27-2026-07-07-L01,27,543.35,0.520754881,P4_elder_priority,1,1.520754881,40-59,Z1,Z1,False,14.14,14.14,0.0,True,,543.35,10.0,0.0,1,1,N9RH-workday-Z1-001,2,543.35,559.999581,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
7-2026-07-07-L01,7,811.85,0.244614894,P4_elder_priority,1,1.244614894,18-39,Z4,Z4,False,20.93,20.93,0.0,True,,811.85,8.0,0.0,1,2,N9RH-workday-Z4-001,1,811.85,829.988388,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
6-2026-07-07-L02,6,1170.0,0.450334858,P4_elder_priority,1,1.450334858,18-39,Z1,Z1,False,19.21,19.21,0.0,True,,1170.0,8.0,0.0,1,3,N9RH-workday-Z1-001,2,1170.0,1188.605213,559.999581,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
18-2026-07-07-L02,18,1203.15,0.134713761,P4_elder_priority,1,1.134713761,18-39,Z1,Z1,False,19.03,19.03,0.0,True,,1203.15,8.0,0.0,1,4,N9RH-workday-Z1-001,2,1203.15,1219.99613,1188.605213,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
10-2026-07-07-L02,10,1230.0,0.320260999,P4_elder_priority,1,1.320260999,18-39,Z7,Z7,False,45.38,45.38,0.0,True,,1230.0,8.0,0.0,1,5,N9RH-workday-Z7-001,2,1230.0,1264.591402,0.0,1,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
19-2026-07-07-L03,19,1320.0,0.539228362,P4_elder_priority,1,1.539228362,18-39,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,0.0,1,6,N9RH-workday-Z6-001,1,1320.0,1340.560382,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
4-2026-07-07-L03,4,1350.0,0.248375966,P4_elder_priority,1,1.248375966,18-39,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,0.0,1,7,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
26-2026-07-07-L01,26,468.1,0.132079058,P4_elder_priority,1,1.132079058,40-59,Z4,Z4,False,28.19,28.19,0.0,True,,468.1,9.333,0.0,1,1,N9RH-workday-Z4-001,1,468.1,500.03109800000004,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
27-2026-07-07-L01,27,541.5666666666667,0.520754881,P4_elder_priority,1,1.520754881,40-59,Z1,Z1,False,14.14,14.14,0.0,True,,541.5666666666667,10.0,0.0,1,2,N9RH-workday-Z1-001,2,541.5666666666667,559.9983436666668,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
5-2026-07-07-L01,5,550.0833333333334,0.590403819,P4_elder_priority,1,1.590403819,18-39,Z6,Z6,False,32.33,32.33,0.0,True,,550.0833333333334,13.333,0.0,1,3,N9RH-workday-Z6-001,1,550.0833333333334,590.0521333333334,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
7-2026-07-07-L01,7,811.85,0.244614894,P4_elder_priority,1,1.244614894,18-39,Z4,Z4,False,20.93,20.93,0.0,True,,811.85,8.0,0.0,1,4,N9RH-workday-Z4-001,1,811.85,829.988388,500.03109800000004,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
6-2026-07-07-L02,6,1170.0,0.450334858,P4_elder_priority,1,1.450334858,18-39,Z1,Z1,False,19.21,19.21,0.0,True,,1170.0,8.0,0.0,1,5,N9RH-workday-Z1-001,2,1170.0,1191.322375,559.9983436666668,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
5-2026-07-07-L02,5,1194.3166666666666,0.31289663,P4_elder_priority,1,1.31289663,18-39,Z6,Z6,False,25.95,25.95,0.0,True,,1194.3166666666666,10.667,0.0,1,6,N9RH-workday-Z6-001,1,1194.3166666666666,1219.9963086666664,590.0521333333334,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
18-2026-07-07-L02,18,1202.1666666666667,0.134713761,P4_elder_priority,1,1.134713761,18-39,Z1,Z1,False,19.03,19.03,0.0,True,,1202.1666666666667,8.0,0.0,1,7,N9RH-workday-Z1-001,2,1202.1666666666667,1219.9967026666668,1191.322375,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
16-2026-07-07-L02,16,1211.35,0.740561814,P4_elder_priority,1,1.740561814,18-39,Z3,Z2,False,46.83,46.83,0.0,True,,1211.35,8.0,0.0,1,8,N9RH-workday-Z3-001,1,1211.35,1249.983834,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
10-2026-07-07-L02,10,1230.0,0.320260999,P4_elder_priority,1,1.320260999,18-39,Z7,Z7,False,45.38,45.38,0.0,True,,1230.0,8.0,0.0,1,9,N9RH-workday-Z7-001,2,1230.0,1267.548601,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
19-2026-07-07-L03,19,1320.0,0.539228362,P4_elder_priority,1,1.539228362,18-39,Z6,Z6,False,20.59,20.59,0.0,True,,1320.0,10.667,0.0,1,10,N9RH-workday-Z6-001,1,1320.0,1340.560382,1219.9963086666664,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
4-2026-07-07-L03,4,1350.0,0.248375966,P4_elder_priority,1,1.248375966,18-39,Z5,Z5,False,24.52,24.52,0.0,True,,1350.0,10.667,0.0,1,11,N9RH-workday-Z5-001,1,1350.0,1373.206019,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P4_elder_priority,50,P4_elder_priority
15-2026-07-07-L01,15,590.8,0.151062227,P0_first_come,0,0.151062227,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,590.8,10.0,0.0,1,1,N9RH-workday-Z5-001,1,590.8,619.73588,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
20-2026-07-07-L01,20,633.0333333333333,0.891592355,P0_first_come,0,0.891592355,18-39,Z4,Z4,False,19.18,19.18,0.0,True,,633.0333333333333,8.0,0.0,1,2,N9RH-workday-Z4-001,1,633.0333333333333,649.9918133333333,0.0,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
15-2026-07-07-L02,15,1230.0,0.67572993,P0_first_come,0,0.67572993,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,0.0,1,3,N9RH-workday-Z5-001,1,1230.0,1256.6820209999998,619.73588,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
20-2026-07-07-L02,20,1258.1,0.42012592,P0_first_come,0,0.42012592,18-39,Z4,Z4,False,22.56,22.56,0.0,True,,1258.1,10.667,0.0,1,4,N9RH-workday-Z4-001,1,1258.1,1279.9918179999997,649.9918133333333,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
20-2026-07-07-L03,20,1350.0,0.656176074,P0_first_come,0,0.656176074,18-39,Z4,Z4,False,26.46,26.46,0.0,True,,1350.0,10.667,0.0,1,5,N9RH-workday-Z4-001,1,1350.0,1374.514334,1279.9918179999997,0,W0,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
6-2026-07-07-L01,6,442.81666666666666,0.868281308,P0_first_come,0,0.868281308,18-39,Z7,Z7,False,26.03,26.03,0.0,True,,442.81666666666666,7.0,0.0,1,1,N9RH-workday-Z7-001,2,442.81666666666666,469.99827766666664,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
18-2026-07-07-L01,18,469.35,0.739466989,P0_first_come,0,0.739466989,18-39,Z6,Z6,False,27.15,27.15,0.0,True,,469.35,9.63,0.0,1,2,N9RH-workday-Z6-001,1,469.35,500.530363,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
1-2026-07-07-L01,1,488.01666666666665,0.781758496,P0_first_come,0,0.781758496,18-39,Z8,Z8,False,38.32,38.32,0.0,True,,488.01666666666665,13.333,0.0,1,3,N9RH-workday-Z8-001,1,488.01666666666665,534.5158846666667,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
3-2026-07-07-L01,3,492.3,0.904967858,P0_first_come,0,0.904967858,18-39,Z6,Z6,False,29.72,29.72,0.0,True,,500.530363,21.56336300000001,8.230363000000011,1,4,N9RH-workday-Z6-001,0,500.530363,538.2272800000001,500.530363,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
2-2026-07-07-L01,2,567.9166666666666,0.344686715,P0_first_come,0,0.344686715,18-39,Z1,Z1,False,20.41,20.41,0.0,True,,567.9166666666666,7.52,0.0,1,5,N9RH-workday-Z1-001,2,567.9166666666666,590.0151766666667,0.0,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
15-2026-07-07-L01,15,588.9166666666666,0.151062227,P0_first_come,0,0.151062227,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,588.9166666666666,10.0,0.0,1,6,N9RH-workday-Z5-001,1,588.9166666666666,619.9956106666666,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
20-2026-07-07-L01,20,632.0333333333333,0.891592355,P0_first_come,0,0.891592355,18-39,Z4,Z4,False,19.18,19.18,0.0,True,,632.0333333333333,8.0,0.0,1,7,N9RH-workday-Z4-001,1,632.0333333333333,649.9930393333333,0.0,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
18-2026-07-07-L02,18,1020.0,0.175042417,P0_first_come,0,0.175042417,18-39,Z6,Z6,False,27.15,27.15,0.0,True,,1020.0,10.0,0.0,1,8,N9RH-workday-Z6-001,1,1020.0,1051.367233,538.2272800000001,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
3-2026-07-07-L02,3,1110.0,0.326201525,P0_first_come,0,0.326201525,18-39,Z6,Z6,False,29.72,29.72,0.0,True,,1110.0,14.667,0.0,1,9,N9RH-workday-Z6-001,1,1110.0,1148.864112,1051.367233,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
12-2026-07-07-L01,12,1129.1,0.934355057,P0_first_come,0,0.934355057,18-39,Z6,Z6,False,24.18,24.18,0.0,True,,1148.864112,32.85511200000007,19.76411200000007,1,10,N9RH-workday-Z6-001,0,1148.864112,1180.3314469999998,1148.864112,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
7-2026-07-07-L02,7,1170.4666666666667,0.060205738,P0_first_come,0,0.060205738,18-39,Z1,Z1,False,17.41,17.41,0.0,True,,1170.4666666666667,8.0,0.0,1,11,N9RH-workday-Z1-001,2,1170.4666666666667,1189.9879576666667,590.0151766666667,1,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
4-2026-07-07-L02,4,1195.0166666666667,0.67039732,P0_first_come,0,0.67039732,18-39,Z5,Z5,False,25.01,25.01,0.0,True,,1195.0166666666667,10.667,0.0,1,12,N9RH-workday-Z5-001,1,1195.0166666666667,1219.9968306666665,619.9956106666666,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
15-2026-07-07-L02,15,1230.0,0.67572993,P0_first_come,0,0.67572993,18-39,Z5,Z5,False,29.68,29.68,0.0,True,,1230.0,10.667,0.0,1,13,N9RH-workday-Z5-001,1,1230.0,1258.4631,1219.9968306666665,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
20-2026-07-07-L02,20,1256.85,0.42012592,P0_first_come,0,0.42012592,18-39,Z4,Z4,False,22.56,22.56,0.0,True,,1256.85,10.667,0.0,1,14,N9RH-workday-Z4-001,1,1256.85,1279.9901639999998,649.9930393333333,0,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,51,P0_first_come
