policy,weather_scenario,group,metric,seed_count,mean,std_dev,median,minimum,maximum
C1_public_limited,W0,60+_nondigital_assisted,ride_hailing_requests,10,0.5,0.527046,0.5,0.0,1.0
C1_public_limited,W0,60+_nondigital_assisted,successful_ride_hailing_requests,10,0.5,0.527046,0.5,0.0,1.0
C1_public_limited,W0,60+_nondigital_assisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_assisted,mean_ride_hailing_wait_minutes_per_request,10,5.6667,6.342152,3.0,0.0,14.667
C1_public_limited,W0,60+_nondigital_assisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_assisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_assisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_assisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W0,60+_nondigital_assisted,total_outdoor_exposure_minutes,10,515.758,123.453163,502.744,390.065,730.63
C1_public_limited,W0,60+_nondigital_assisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,mean_ride_hailing_wait_minutes_per_request,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W0,60+_nondigital_unassisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W0,60+_nondigital_unassisted,total_outdoor_exposure_minutes,10,223.6919,58.01035,224.293,104.514,301.071
C1_public_limited,W0,60+_nondigital_unassisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,18-39,coupon_awarded,10,19.1,2.233582,19.5,14.0,22.0
C1_public_limited,W1,18-39,coupon_redeemed,10,7.1,2.766867,7.5,3.0,10.0
C1_public_limited,W1,18-39,coupon_induced_requests,10,3.9,2.282786,3.5,1.0,8.0
C1_public_limited,W1,18-39,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,18-39,ride_hailing_requests,10,24.1,5.646041,22.0,17.0,33.0
C1_public_limited,W1,18-39,successful_ride_hailing_requests,10,24.0,5.517648,22.0,17.0,33.0
C1_public_limited,W1,18-39,failed_ride_hailing_requests,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W1,18-39,mean_ride_hailing_wait_minutes_per_request,10,10.710016,0.338988,10.681973,10.190273,11.264294
C1_public_limited,W1,18-39,fallback_attempts,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W1,18-39,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,18-39,mandatory_activity_incomplete,10,1.4,0.843274,1.0,0.0,3.0
C1_public_limited,W1,18-39,necessary_activity_completion_rate,10,0.980802,0.011544,0.986206,0.958904,1.0
C1_public_limited,W1,18-39,total_outdoor_exposure_minutes,10,3390.2288,160.997225,3408.4415,3112.908,3633.682
C1_public_limited,W1,18-39,total_heat_risk_burden,10,20535.523585,838.213401,20622.172168,19154.686334,21955.802836
C1_public_limited,W1,40-59,coupon_awarded,10,14.6,1.646545,14.5,12.0,18.0
C1_public_limited,W1,40-59,coupon_redeemed,10,3.2,1.398412,3.0,1.0,6.0
C1_public_limited,W1,40-59,coupon_induced_requests,10,1.8,1.032796,2.0,0.0,3.0
C1_public_limited,W1,40-59,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,40-59,ride_hailing_requests,10,8.2,2.65832,8.0,4.0,12.0
C1_public_limited,W1,40-59,successful_ride_hailing_requests,10,8.1,2.726414,8.0,4.0,12.0
C1_public_limited,W1,40-59,failed_ride_hailing_requests,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W1,40-59,mean_ride_hailing_wait_minutes_per_request,10,10.235513,1.308419,10.409917,8.539,11.909571
C1_public_limited,W1,40-59,fallback_attempts,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W1,40-59,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,40-59,mandatory_activity_incomplete,10,1.9,1.37032,2.0,0.0,5.0
C1_public_limited,W1,40-59,necessary_activity_completion_rate,10,0.969527,0.021698,0.968246,0.920635,1.0
C1_public_limited,W1,40-59,total_outdoor_exposure_minutes,10,2422.4604,62.274141,2417.645,2360.291,2533.034
C1_public_limited,W1,40-59,total_heat_risk_burden,10,17509.497024,486.989239,17581.520728,16722.166274,18151.601228
C1_public_limited,W1,60+_digital,coupon_awarded,10,3.5,1.080123,3.5,2.0,5.0
C1_public_limited,W1,60+_digital,coupon_redeemed,10,0.5,0.707107,0.0,0.0,2.0
C1_public_limited,W1,60+_digital,coupon_induced_requests,10,0.4,0.516398,0.0,0.0,1.0
C1_public_limited,W1,60+_digital,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_digital,ride_hailing_requests,10,2.6,1.897367,2.5,1.0,7.0
C1_public_limited,W1,60+_digital,successful_ride_hailing_requests,10,2.6,1.897367,2.5,1.0,7.0
C1_public_limited,W1,60+_digital,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_digital,mean_ride_hailing_wait_minutes_per_request,10,8.354762,1.307018,8.0,7.0,11.5
C1_public_limited,W1,60+_digital,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_digital,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_digital,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_digital,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W1,60+_digital,total_outdoor_exposure_minutes,10,595.8727,133.33308,617.997,327.214,807.856
C1_public_limited,W1,60+_digital,total_heat_risk_burden,10,8259.246103,2009.144892,8608.993467,4207.189567,10991.007733
C1_public_limited,W1,60+_nondigital_assisted,coupon_awarded,10,2.8,1.316561,3.0,1.0,5.0
C1_public_limited,W1,60+_nondigital_assisted,coupon_redeemed,10,0.3,0.483046,0.0,0.0,1.0
C1_public_limited,W1,60+_nondigital_assisted,coupon_induced_requests,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W1,60+_nondigital_assisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_assisted,ride_hailing_requests,10,1.9,1.595131,1.0,0.0,5.0
C1_public_limited,W1,60+_nondigital_assisted,successful_ride_hailing_requests,10,1.9,1.595131,1.0,0.0,5.0
C1_public_limited,W1,60+_nondigital_assisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_assisted,mean_ride_hailing_wait_minutes_per_request,10,7.20335,2.996085,8.0,0.0,10.3335
C1_public_limited,W1,60+_nondigital_assisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_assisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_assisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_assisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W1,60+_nondigital_assisted,total_outdoor_exposure_minutes,10,445.508,104.712481,449.244,318.299,637.63
C1_public_limited,W1,60+_nondigital_assisted,total_heat_risk_burden,10,6236.884247,1512.842504,6063.94035,4561.5336,9405.418533
C1_public_limited,W1,60+_nondigital_unassisted,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,mean_ride_hailing_wait_minutes_per_request,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W1,60+_nondigital_unassisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W1,60+_nondigital_unassisted,total_outdoor_exposure_minutes,10,211.9419,54.375734,207.2285,104.514,295.057
C1_public_limited,W1,60+_nondigital_unassisted,total_heat_risk_burden,10,3093.460023,901.418213,3119.03735,1420.835866,4283.7275
C1_public_limited,W2,18-39,coupon_awarded,10,19.1,2.233582,19.5,14.0,22.0
C1_public_limited,W2,18-39,coupon_redeemed,10,11.2,3.119829,11.5,7.0,16.0
C1_public_limited,W2,18-39,coupon_induced_requests,10,5.4,2.836273,4.5,2.0,10.0
C1_public_limited,W2,18-39,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,18-39,ride_hailing_requests,10,46.8,7.757434,47.0,35.0,59.0
C1_public_limited,W2,18-39,successful_ride_hailing_requests,10,45.4,7.441625,45.5,35.0,58.0
C1_public_limited,W2,18-39,failed_ride_hailing_requests,10,1.4,1.349897,1.0,0.0,4.0
C1_public_limited,W2,18-39,mean_ride_hailing_wait_minutes_per_request,10,11.516956,0.534813,11.532661,10.608222,12.43171
C1_public_limited,W2,18-39,fallback_attempts,10,1.4,1.349897,1.0,0.0,4.0
C1_public_limited,W2,18-39,transport_unmet,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W2,18-39,mandatory_activity_incomplete,10,2.3,1.418136,2.5,0.0,5.0
C1_public_limited,W2,18-39,necessary_activity_completion_rate,10,0.968453,0.019656,0.965753,0.930556,1.0
C1_public_limited,W2,18-39,total_outdoor_exposure_minutes,10,3470.4752,100.808426,3477.3475,3294.511,3593.616
C1_public_limited,W2,18-39,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,40-59,coupon_awarded,10,14.6,1.646545,14.5,12.0,18.0
C1_public_limited,W2,40-59,coupon_redeemed,10,6.6,1.837873,7.0,3.0,9.0
C1_public_limited,W2,40-59,coupon_induced_requests,10,3.9,1.449138,3.5,2.0,7.0
C1_public_limited,W2,40-59,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,40-59,ride_hailing_requests,10,24.7,5.143496,25.5,18.0,32.0
C1_public_limited,W2,40-59,successful_ride_hailing_requests,10,23.5,4.904646,24.0,16.0,31.0
C1_public_limited,W2,40-59,failed_ride_hailing_requests,10,1.2,0.918937,1.0,0.0,3.0
C1_public_limited,W2,40-59,mean_ride_hailing_wait_minutes_per_request,10,11.588444,0.640577,11.741202,10.64155,12.429393
C1_public_limited,W2,40-59,fallback_attempts,10,1.2,0.918937,1.0,0.0,3.0
C1_public_limited,W2,40-59,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,40-59,mandatory_activity_incomplete,10,2.0,1.699673,2.0,0.0,5.0
C1_public_limited,W2,40-59,necessary_activity_completion_rate,10,0.967915,0.027338,0.968254,0.919355,1.0
C1_public_limited,W2,40-59,total_outdoor_exposure_minutes,10,2522.4103,104.75542,2499.201,2392.788,2727.139
C1_public_limited,W2,40-59,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_digital,coupon_awarded,10,3.5,1.080123,3.5,2.0,5.0
C1_public_limited,W2,60+_digital,coupon_redeemed,10,0.4,0.699206,0.0,0.0,2.0
C1_public_limited,W2,60+_digital,coupon_induced_requests,10,0.3,0.483046,0.0,0.0,1.0
C1_public_limited,W2,60+_digital,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_digital,ride_hailing_requests,10,2.2,1.032796,2.0,1.0,4.0
C1_public_limited,W2,60+_digital,successful_ride_hailing_requests,10,2.1,1.197219,2.0,0.0,4.0
C1_public_limited,W2,60+_digital,failed_ride_hailing_requests,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W2,60+_digital,mean_ride_hailing_wait_minutes_per_request,10,9.7866,3.835373,8.708334,7.0,20.0
C1_public_limited,W2,60+_digital,fallback_attempts,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W2,60+_digital,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_digital,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_digital,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C1_public_limited,W2,60+_digital,total_outdoor_exposure_minutes,10,619.2914,149.275955,603.679,365.389,885.023
C1_public_limited,W2,60+_digital,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_assisted,coupon_awarded,10,2.8,1.316561,3.0,1.0,5.0
C1_public_limited,W2,60+_nondigital_assisted,coupon_redeemed,10,0.4,0.699206,0.0,0.0,2.0
C1_public_limited,W2,60+_nondigital_assisted,coupon_induced_requests,10,0.4,0.699206,0.0,0.0,2.0
C1_public_limited,W2,60+_nondigital_assisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_assisted,ride_hailing_requests,10,1.1,0.875595,1.0,0.0,3.0
C1_public_limited,W2,60+_nondigital_assisted,successful_ride_hailing_requests,10,1.1,0.875595,1.0,0.0,3.0
C1_public_limited,W2,60+_nondigital_assisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_assisted,mean_ride_hailing_wait_minutes_per_request,10,8.11995,4.619385,10.0,0.0,12.6665
C1_public_limited,W2,60+_nondigital_assisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_assisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_assisted,mandatory_activity_incomplete,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W2,60+_nondigital_assisted,necessary_activity_completion_rate,10,0.98,0.063246,1.0,0.8,1.0
C1_public_limited,W2,60+_nondigital_assisted,total_outdoor_exposure_minutes,10,482.4403,113.928559,469.0015,371.847,735.765
C1_public_limited,W2,60+_nondigital_assisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,mean_ride_hailing_wait_minutes_per_request,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C1_public_limited,W2,60+_nondigital_unassisted,mandatory_activity_incomplete,10,0.1,0.316228,0.0,0.0,1.0
C1_public_limited,W2,60+_nondigital_unassisted,necessary_activity_completion_rate,10,0.95,0.158114,1.0,0.5,1.0
C1_public_limited,W2,60+_nondigital_unassisted,total_outdoor_exposure_minutes,10,220.9657,61.407412,212.5515,106.514,303.071
C1_public_limited,W2,60+_nondigital_unassisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,ride_hailing_requests,10,17.9,5.216427,18.0,9.0,24.0
C2_elder_limited,W0,18-39,successful_ride_hailing_requests,10,17.9,5.216427,18.0,9.0,24.0
C2_elder_limited,W0,18-39,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,mean_ride_hailing_wait_minutes_per_request,10,10.936446,0.377914,11.005213,10.401111,11.465375
C2_elder_limited,W0,18-39,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,18-39,mandatory_activity_incomplete,10,1.4,0.843274,1.0,0.0,3.0
C2_elder_limited,W0,18-39,necessary_activity_completion_rate,10,0.980802,0.011544,0.986206,0.958904,1.0
C2_elder_limited,W0,18-39,total_outdoor_exposure_minutes,10,3470.0515,126.982963,3466.159,3216.907,3668.184
C2_elder_limited,W0,18-39,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,ride_hailing_requests,10,5.3,1.888562,5.0,3.0,9.0
C2_elder_limited,W0,40-59,successful_ride_hailing_requests,10,5.3,1.888562,5.0,3.0,9.0
C2_elder_limited,W0,40-59,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,mean_ride_hailing_wait_minutes_per_request,10,10.315123,1.968905,10.424684,7.625,14.0605
C2_elder_limited,W0,40-59,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,40-59,mandatory_activity_incomplete,10,1.9,1.72884,2.0,0.0,6.0
C2_elder_limited,W0,40-59,necessary_activity_completion_rate,10,0.96958,0.02743,0.968246,0.904762,1.0
C2_elder_limited,W0,40-59,total_outdoor_exposure_minutes,10,2469.0264,79.218644,2456.7215,2356.381,2629.923
C2_elder_limited,W0,40-59,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,coupon_awarded,10,23.6,0.966092,23.5,22.0,25.0
C2_elder_limited,W0,60+_digital,coupon_redeemed,10,1.9,1.449138,1.5,0.0,5.0
C2_elder_limited,W0,60+_digital,coupon_induced_requests,10,1.0,1.333333,0.5,0.0,4.0
C2_elder_limited,W0,60+_digital,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,ride_hailing_requests,10,2.1,1.286684,2.0,1.0,5.0
C2_elder_limited,W0,60+_digital,successful_ride_hailing_requests,10,2.1,1.286684,2.0,1.0,5.0
C2_elder_limited,W0,60+_digital,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,mean_ride_hailing_wait_minutes_per_request,10,8.52,1.578498,8.0,6.0,11.2
C2_elder_limited,W0,60+_digital,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_digital,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C2_elder_limited,W0,60+_digital,total_outdoor_exposure_minutes,10,655.5715,129.652789,676.6985,435.357,864.856
C2_elder_limited,W0,60+_digital,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,coupon_awarded,10,16.4,0.966092,16.5,15.0,18.0
C2_elder_limited,W0,60+_nondigital_assisted,coupon_redeemed,10,1.0,0.666667,1.0,0.0,2.0
C2_elder_limited,W0,60+_nondigital_assisted,coupon_induced_requests,10,0.6,0.699206,0.5,0.0,2.0
C2_elder_limited,W0,60+_nondigital_assisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,ride_hailing_requests,10,1.0,0.666667,1.0,0.0,2.0
C2_elder_limited,W0,60+_nondigital_assisted,successful_ride_hailing_requests,10,1.0,0.666667,1.0,0.0,2.0
C2_elder_limited,W0,60+_nondigital_assisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,mean_ride_hailing_wait_minutes_per_request,10,7.426,4.348127,8.0,0.0,12.0
C2_elder_limited,W0,60+_nondigital_assisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_assisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C2_elder_limited,W0,60+_nondigital_assisted,total_outdoor_exposure_minutes,10,512.2576,122.037836,486.742,390.065,730.63
C2_elder_limited,W0,60+_nondigital_assisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,mean_ride_hailing_wait_minutes_per_request,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,mandatory_activity_incomplete,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W0,60+_nondigital_unassisted,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,1.0
C2_elder_limited,W0,60+_nondigital_unassisted,total_outdoor_exposure_minutes,10,223.6919,58.01035,224.293,104.514,301.071
C2_elder_limited,W0,60+_nondigital_unassisted,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,ride_hailing_requests,10,20.2,6.106463,18.5,9.0,27.0
C2_elder_limited,W1,18-39,successful_ride_hailing_requests,10,20.2,6.106463,18.5,9.0,27.0
C2_elder_limited,W1,18-39,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,mean_ride_hailing_wait_minutes_per_request,10,10.831313,0.373725,10.901168,10.26337,11.465375
C2_elder_limited,W1,18-39,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,transport_unmet,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,18-39,mandatory_activity_incomplete,10,1.4,0.843274,1.0,0.0,3.0
C2_elder_limited,W1,18-39,necessary_activity_completion_rate,10,0.980802,0.011544,0.986206,0.958904,1.0
C2_elder_limited,W1,18-39,total_outdoor_exposure_minutes,10,3424.3306,143.787425,3455.2425,3185.907,3647.184
C2_elder_limited,W1,18-39,total_heat_risk_burden,10,20732.516885,728.330836,20769.040586,19531.592666,22012.308836
C2_elder_limited,W1,40-59,coupon_awarded,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,40-59,coupon_redeemed,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,40-59,coupon_induced_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,40-59,coupon_ineligible_ride_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,40-59,ride_hailing_requests,10,6.4,2.319004,6.5,3.0,10.0
C2_elder_limited,W1,40-59,successful_ride_hailing_requests,10,6.4,2.319004,6.5,3.0,10.0
C2_elder_limited,W1,40-59,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,0.0
C2_elder_limited,W1,40-59,mean_ride_hailing_wait_minutes_per_request,10,10.152021,1.562008,10.893881,8.083333,11.96775
C2_elder_limited,W1,40-59,fallback_attempts,10,0.0,0.0,0.0,0.0,0.0
