seed,policy,experiment_condition,weather_scenario,weather_type,day_type,agent_count,planned_activities,completed_activities,activity_completion_rate,planned_necessary_activities,completed_necessary_activities,necessary_activity_completion_rate,weather_cancelled_activities,transport_unmet_activities,necessary_transport_unmet_activities,planned_legs,successful_legs,transport_unmet_legs,transport_success_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,walking_mode_share,bus_mode_share,metro_mode_share,ride_hailing_mode_share,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,ride_hailing_failed,fallback_attempts,fallback_successes,fallback_succeeded,fallback_failed,late_but_reached,reached_but_activity_incomplete,transport_unmet,mandatory_activity_incomplete,mean_bus_wait_minutes,mean_metro_wait_minutes,bus_metro_transfer_legs,bus_metro_transfer_share_of_metro,mean_feeder_bus_time_minutes,mean_ride_hailing_wait_minutes,mean_total_travel_time,mean_fare_yuan,on_time_arrivals,on_time_arrival_rate,bus_activity_arrivals,bus_late_arrivals,bus_late_arrival_rate,interzonal_metro_legs,interzonal_metro_share,scheduled_bus_vehicle_trips,bus_demand,bus_feeder_boardings,total_bus_passenger_boardings,successful_ride_hailing_vehicle_trips,road_vehicle_volume,mean_volume_capacity_ratio,mean_road_speed_kmh,intrazonal_successful_legs,interzonal_successful_legs,initial_ride_hailing_vehicles,end_idle_vehicles,end_busy_vehicles,end_idle_by_zone,feedback_flow_is_first_round_successful_rides,metro_enabled,weather_exposed_activities,remote_work,travel_required_activities,transport_related_unmet,necessary_transport_related_unmet,total_outdoor_exposure_minutes,total_heat_hazard_dose_c_min,total_heat_risk_burden,necessary_heat_risk_burden,heat_risk_per_completed_travel_required_necessary_activity,heat_risk_per_planned_travel_required_necessary_activity,total_rain_exposure_minutes,total_system_wait_minutes,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_expired_after_failed_request,coupon_induced_requests,coupon_subsidy_yuan,mean_ride_hailing_wait_minutes_per_request
50,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,220,217,0.986364,145,143,0.986207,0,0,0,397,397,0,1.0,4,218,146,29,0.010076,0.549118,0.367758,0.073048,29,29,0,0,0,0,0,0,4,3,0,2,6.931,7.761,64,0.438356,27.702,11.131,63.086,5.825,216,0.981818,112,1,0.008929,133,0.523622,1018.941,218,75,293,29,1047.941,0.695096,17.677,143,254,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 3, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7321.729,0.0,0.0,0.0,0.0,0.0,0.0,2966.891,44,0,40,0,0,0,0.0,11.131083
50,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,220,210,0.954545,145,143,0.986207,7,0,0,387,387,0,1.0,4,204,144,35,0.010336,0.527132,0.372093,0.090439,35,35,0,0,0,0,0,0,4,3,0,2,6.908,7.812,64,0.444444,27.703,10.694,62.526,6.259,209,0.981221,107,1,0.009346,132,0.532258,1018.941,204,75,279,35,1053.941,0.698295,18.041,139,248,36,36,0,"{""Z1"": 4, ""Z2"": 4, ""Z3"": 5, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,35,0,213,0,0,7099.514,49545.325505,55179.607174,33206.606375,232.214031,229.011078,0.0,2908.476,44,0,40,2,0,1,9.89,10.694326
50,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,139,174,52,0.01084,0.376694,0.471545,0.140921,54,52,2,2,2,1,1,1,6,8,1,8,7.763,8.441,89,0.511494,31.045,10.301,65.229,8.422,195,0.970149,67,2,0.029851,159,0.679487,1018.941,139,109,248,52,1070.941,0.749948,17.348,135,234,36,36,0,"{""Z1"": 4, ""Z2"": 10, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 4, ""Z7"": 4, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7525.679,0.0,0.0,0.0,0.0,0.0,4467.315888,3123.366,44,0,40,2,0,2,11.31,10.659759
50,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,220,216,0.981818,145,142,0.97931,0,0,0,397,397,0,1.0,4,216,146,31,0.010076,0.544081,0.367758,0.078086,33,31,2,2,2,2,2,0,4,4,0,3,6.963,7.761,64,0.438356,27.702,10.172,63.036,5.825,216,0.981818,110,2,0.018182,133,0.523622,1018.941,216,75,291,31,1049.941,0.69384,17.794,143,254,36,36,0,"{""Z1"": 6, ""Z2"": 5, ""Z3"": 2, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7331.226,0.0,0.0,0.0,0.0,0.0,0.0,2992.386,193,132,40,7,0,4,48.88,10.767545
50,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,220,209,0.95,145,142,0.97931,7,0,0,387,387,0,1.0,4,202,145,36,0.010336,0.521964,0.374677,0.093023,38,36,2,2,2,2,2,0,4,4,0,3,6.942,7.793,64,0.441379,27.703,10.023,62.507,6.215,209,0.981221,105,2,0.019048,133,0.53629,1018.941,202,75,277,36,1054.941,0.697918,18.099,139,248,36,36,0,"{""Z1"": 5, ""Z2"": 5, ""Z3"": 3, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,35,0,213,0,0,7119.011,49703.016838,55388.193141,33448.792342,235.554876,230.681326,0.0,2932.971,193,132,40,8,0,4,53.47,10.548132
50,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,137,170,58,0.01084,0.371274,0.460705,0.157182,60,58,2,2,2,1,1,1,5,8,1,8,7.81,8.305,85,0.5,31.129,10.369,64.683,8.825,196,0.975124,66,2,0.030303,155,0.662393,1018.941,137,105,242,58,1076.941,0.753751,17.586,135,234,36,36,0,"{""Z1"": 3, ""Z2"": 10, ""Z3"": 3, ""Z4"": 4, ""Z5"": 3, ""Z6"": 4, ""Z7"": 4, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7433.111,0.0,0.0,0.0,0.0,0.0,4427.160542,3123.242,193,132,40,14,0,8,112.85,10.6904
51,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,246,130,17,0.010076,0.619647,0.327456,0.042821,17,17,0,0,0,0,0,0,6,4,0,4,7.187,7.693,64,0.492308,25.46,11.049,63.001,4.686,211,0.97235,131,1,0.007634,111,0.476395,1018.941,246,70,316,17,1035.941,0.696073,16.992,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,217,0,0,7365.177,0.0,0.0,0.0,0.0,0.0,0.0,2955.978,0,0,0,0,0,0,0.0,11.048824
51,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,239,129,19,0.01023,0.611253,0.329923,0.048593,19,19,0,0,0,0,0,0,6,4,0,4,7.142,7.605,63,0.488372,25.475,10.938,62.792,4.813,207,0.971831,127,1,0.007874,109,0.475983,1018.941,239,69,308,19,1037.941,0.697928,17.119,162,229,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,32,0,213,0,0,7224.997,52254.128836,58539.249002,34575.97367,245.219671,238.454991,0.0,2895.798,0,0,0,0,0,0,0.0,10.938421
51,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,217,208,0.958525,145,143,0.986207,7,0,0,384,384,0,1.0,2,156,170,56,0.005208,0.40625,0.442708,0.145833,56,56,0,0,0,0,0,0,4,2,0,2,7.951,8.784,100,0.588235,31.073,10.47,63.367,8.131,204,0.980769,75,1,0.013333,147,0.662162,1018.941,156,122,278,56,1074.941,0.746769,17.292,162,222,36,36,0,"{""Z1"": 6, ""Z2"": 6, ""Z3"": 0, ""Z4"": 3, ""Z5"": 4, ""Z6"": 6, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,146,2,208,0,0,7737.324,0.0,0.0,0.0,0.0,0.0,4942.618572,3320.028,0,0,0,0,0,0,0.0,10.469696
51,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,238,129,26,0.010076,0.599496,0.324937,0.065491,26,26,0,0,0,0,0,0,6,4,0,4,7.071,7.628,63,0.488372,25.37,11.16,62.274,5.286,211,0.97235,127,1,0.007874,110,0.472103,1018.941,238,69,307,26,1044.941,0.696302,17.439,164,233,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 3, ""Z4"": 2, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,217,0,0,7262.402,0.0,0.0,0.0,0.0,0.0,0.0,2957.203,189,122,40,12,0,9,79.62,11.160115
51,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,229,129,29,0.01023,0.585678,0.329923,0.074169,29,29,0,0,0,0,0,0,6,4,0,4,7.089,7.601,63,0.488372,25.476,10.887,61.991,5.508,207,0.971831,124,1,0.008065,109,0.475983,1018.941,229,69,298,29,1047.941,0.699078,17.621,162,229,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 1, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 2}",True,True,32,0,213,0,0,7147.293,51838.081836,58106.608968,34357.298968,243.668787,236.946889,0.0,2919.639,189,122,40,14,0,10,94.08,10.886655
51,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,217,208,0.958525,145,143,0.986207,7,0,0,384,384,0,1.0,2,147,166,69,0.005208,0.382812,0.432292,0.179688,70,69,1,1,1,1,1,0,5,2,0,2,7.868,8.564,96,0.578313,30.356,10.56,62.304,8.975,203,0.975962,69,1,0.014493,143,0.644144,1018.941,147,115,262,69,1087.941,0.746869,17.858,162,222,36,36,0,"{""Z1"": 9, ""Z2"": 5, ""Z3"": 0, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,146,2,208,0,0,7584.302,0.0,0.0,0.0,0.0,0.0,4873.926885,3326.768,189,122,40,21,1,14,152.71,10.695114
51,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,245,130,18,0.010076,0.617128,0.327456,0.04534,18,18,0,0,0,0,0,0,6,4,0,4,7.143,7.693,64,0.492308,25.46,11.102,62.916,4.734,211,0.97235,130,1,0.007692,111,0.476395,1018.941,245,70,315,18,1036.941,0.696087,17.049,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,217,0,0,7343.177,0.0,0.0,0.0,0.0,0.0,0.0,2949.978,43,0,40,1,0,1,5.25,11.101667
51,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,239,129,19,0.01023,0.611253,0.329923,0.048593,19,19,0,0,0,0,0,0,6,4,0,4,7.142,7.605,63,0.488372,25.475,10.938,62.792,4.799,207,0.971831,127,1,0.007874,109,0.475983,1018.941,239,69,308,19,1037.941,0.697928,17.119,162,229,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,32,0,213,0,0,7224.997,52254.128836,58539.249002,34575.97367,245.219671,238.454991,0.0,2895.798,43,0,40,1,0,0,5.25,10.938421
51,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,217,208,0.958525,145,143,0.986207,7,0,0,384,384,0,1.0,2,155,170,57,0.005208,0.403646,0.442708,0.148438,57,57,0,0,0,0,0,0,4,2,0,2,7.886,8.784,100,0.588235,31.073,10.497,63.279,8.18,204,0.980769,74,1,0.013514,147,0.662162,1018.941,155,122,277,57,1075.941,0.746787,17.362,162,222,36,36,0,"{""Z1"": 6, ""Z2"": 6, ""Z3"": 0, ""Z4"": 3, ""Z5"": 4, ""Z6"": 6, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,146,2,208,0,0,7715.324,0.0,0.0,0.0,0.0,0.0,4942.618572,3314.028,43,0,40,1,0,1,5.25,10.496544
51,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,240,130,23,0.010076,0.604534,0.327456,0.057935,23,23,0,0,0,0,0,0,6,4,0,4,7.077,7.693,64,0.492308,25.461,11.616,62.452,5.149,211,0.97235,128,1,0.007812,111,0.476395,1018.941,240,70,310,23,1041.941,0.697089,17.291,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 1, ""Z4"": 2, ""Z5"": 3, ""Z6"": 4, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,217,0,0,7300.897,0.0,0.0,0.0,0.0,0.0,0.0,2965.698,193,122,40,7,0,6,52.82,11.615783
51,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,233,129,25,0.01023,0.595908,0.329923,0.063939,25,25,0,0,0,0,0,0,6,4,0,4,7.074,7.605,63,0.488372,25.476,11.247,62.275,5.261,207,0.971831,125,1,0.008,109,0.475983,1018.941,233,69,302,25,1043.941,0.69896,17.424,162,229,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 1, ""Z4"": 2, ""Z5"": 3, ""Z6"": 4, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,32,0,213,0,0,7173.717,51942.290835,58211.646567,34382.578235,243.848073,237.121229,0.0,2910.518,193,122,40,8,0,6,57.27,11.24652
51,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,217,208,0.958525,145,143,0.986207,7,0,0,384,384,0,1.0,2,149,168,65,0.005208,0.388021,0.4375,0.169271,66,65,1,1,1,1,1,0,5,2,0,2,7.824,8.645,98,0.583333,30.584,10.657,62.657,8.696,203,0.975962,71,1,0.014085,145,0.653153,1018.941,149,118,267,65,1083.941,0.750841,17.691,162,222,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 0, ""Z4"": 1, ""Z5"": 3, ""Z6"": 6, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,146,2,208,0,0,7637.345,0.0,0.0,0.0,0.0,0.0,4907.525375,3330.851,193,122,40,14,1,10,103.24,10.798606
52,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,218,146,19,0.017949,0.558974,0.374359,0.048718,19,19,0,0,0,0,0,0,4,5,0,4,7.015,7.619,71,0.486301,26.402,10.675,63.321,4.896,210,0.981308,108,3,0.027778,121,0.528384,1018.941,218,81,299,19,1037.941,0.702758,17.134,161,229,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7299.731,0.0,0.0,0.0,0.0,0.0,0.0,2844.554,0,0,0,0,0,0,0.0,10.674842
52,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,202,146,21,0.018617,0.537234,0.388298,0.055851,21,21,0,0,0,0,0,0,4,5,0,4,7.054,7.609,71,0.486301,26.402,10.325,63.918,5.151,202,0.980583,99,3,0.030303,121,0.537778,1018.941,202,81,283,21,1039.941,0.701887,17.338,151,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7051.302,48363.202336,53107.959286,33121.457751,234.903956,228.423847,0.0,2752.625,0,0,0,0,0,0,0.0,10.324857
52,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,137,165,50,0.008451,0.385915,0.464789,0.140845,50,50,0,0,0,0,0,0,3,4,0,3,7.427,8.5,96,0.581818,30.934,11.175,66.227,8.296,189,0.984375,63,1,0.015873,137,0.652381,1018.941,137,120,257,50,1068.941,0.776063,16.968,145,210,36,36,0,"{""Z1"": 9, ""Z2"": 3, ""Z3"": 1, ""Z4"": 3, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,169,9,192,0,0,7112.55,0.0,0.0,0.0,0.0,0.0,4939.968247,2978.842,0,0,0,0,0,0,0.0,11.17454
52,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,215,145,23,0.017949,0.551282,0.371795,0.058974,23,23,0,0,0,0,0,0,4,5,0,4,6.99,7.624,70,0.482759,26.515,10.336,63.002,5.179,210,0.981308,107,3,0.028037,120,0.524017,1018.941,215,80,295,23,1041.941,0.704639,17.356,161,229,36,36,0,"{""Z1"": 8, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7264.132,0.0,0.0,0.0,0.0,0.0,0.0,2845.955,194,131,40,6,0,4,39.82,10.335783
52,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,198,145,26,0.018617,0.526596,0.385638,0.069149,26,26,0,0,0,0,0,0,4,5,0,4,7.03,7.613,70,0.482759,26.515,10.066,63.537,5.485,202,0.980583,98,3,0.030612,120,0.533333,1018.941,198,80,278,26,1044.941,0.703927,17.63,151,225,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7007.274,48110.510337,52835.642021,32849.15882,232.972758,226.545923,0.0,2757.597,194,131,40,7,0,5,44.04,10.066269
52,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,131,164,57,0.008451,0.369014,0.461972,0.160563,57,57,0,0,0,0,0,0,3,4,0,3,7.482,8.49,95,0.579268,31.04,11.462,65.606,8.752,189,0.984375,58,1,0.017241,136,0.647619,1018.941,131,119,250,57,1075.941,0.77891,17.339,145,210,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 1, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,169,9,192,0,0,7081.986,0.0,0.0,0.0,0.0,0.0,4925.770248,3025.878,194,131,40,12,0,7,92.46,11.461753
52,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,218,146,19,0.017949,0.558974,0.374359,0.048718,19,19,0,0,0,0,0,0,4,5,0,4,7.015,7.619,71,0.486301,26.402,10.675,63.321,4.883,210,0.981308,108,3,0.027778,121,0.528384,1018.941,218,81,299,19,1037.941,0.702758,17.134,161,229,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7299.731,0.0,0.0,0.0,0.0,0.0,0.0,2844.554,48,0,40,1,0,0,5.09,10.674842
52,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,202,146,21,0.018617,0.537234,0.388298,0.055851,21,21,0,0,0,0,0,0,4,5,0,4,7.054,7.609,71,0.486301,26.402,10.325,63.918,5.138,202,0.980583,99,3,0.030303,121,0.537778,1018.941,202,81,283,21,1039.941,0.701887,17.338,151,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7051.302,48363.202336,53107.959286,33121.457751,234.903956,228.423847,0.0,2752.625,48,0,40,1,0,0,5.09,10.324857
52,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,137,165,50,0.008451,0.385915,0.464789,0.140845,50,50,0,0,0,0,0,0,3,4,0,3,7.427,8.5,96,0.581818,30.934,11.175,66.227,8.281,189,0.984375,63,1,0.015873,137,0.652381,1018.941,137,120,257,50,1068.941,0.776063,16.968,145,210,36,36,0,"{""Z1"": 9, ""Z2"": 3, ""Z3"": 1, ""Z4"": 3, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,169,9,192,0,0,7112.55,0.0,0.0,0.0,0.0,0.0,4939.968247,2978.842,48,0,40,1,0,0,5.09,11.17454
52,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,216,146,21,0.017949,0.553846,0.374359,0.053846,21,21,0,0,0,0,0,0,4,5,0,4,7.008,7.619,71,0.486301,26.402,10.515,63.137,5.074,210,0.981308,107,3,0.028037,121,0.528384,1018.941,216,81,297,21,1039.941,0.703698,17.249,161,229,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7286.231,0.0,0.0,0.0,0.0,0.0,0.0,2847.054,198,131,40,3,0,2,22.22,10.515333
52,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,200,146,23,0.018617,0.531915,0.388298,0.06117,23,23,0,0,0,0,0,0,4,5,0,4,7.047,7.609,71,0.486301,26.402,10.21,63.727,5.336,202,0.980583,98,3,0.030612,121,0.537778,1018.941,200,81,281,23,1041.941,0.702886,17.461,151,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7037.802,48306.635671,53051.379289,33064.877754,234.502679,228.03364,0.0,2755.125,198,131,40,3,0,2,22.22,10.209652
52,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,133,164,55,0.008451,0.374648,0.461972,0.15493,55,55,0,0,0,0,0,0,3,4,0,3,7.448,8.49,95,0.579268,31.04,11.474,65.762,8.637,189,0.984375,60,1,0.016667,136,0.647619,1018.941,133,119,252,55,1073.941,0.777572,17.234,145,210,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 1, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,169,9,192,0,0,7090.186,0.0,0.0,0.0,0.0,0.0,4933.970248,3014.078,198,131,40,9,0,5,75.88,11.47438
53,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,219,216,0.986301,148,146,0.986486,0,0,0,399,399,0,1.0,9,229,141,20,0.022556,0.573935,0.353383,0.050125,20,20,0,0,0,0,0,0,3,3,0,2,7.013,7.396,63,0.446809,27.286,11.574,60.332,4.758,216,0.986301,113,2,0.017699,115,0.529954,1018.941,229,73,302,20,1038.941,0.706489,17.152,182,217,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 2, ""Z9"": 2}",True,True,0,0,219,0,0,7536.859,0.0,0.0,0.0,0.0,0.0,0.0,2880.345,0,0,0,0,0,0,0.0,11.57405
53,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,219,211,0.96347,148,146,0.986486,5,0,0,391,391,0,1.0,9,215,142,25,0.023018,0.549872,0.363171,0.063939,25,25,0,0,0,0,0,0,3,3,0,2,6.975,7.417,64,0.450704,27.318,11.219,60.334,5.197,211,0.985981,107,2,0.018692,116,0.539535,1018.941,215,74,289,25,1043.941,0.71049,17.467,176,215,36,36,0,"{""Z1"": 5, ""Z2"": 7, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 2, ""Z9"": 2}",True,True,28,0,214,0,0,7371.83,52938.9605,59154.160764,35930.242766,246.097553,242.771911,0.0,2833.216,0,0,0,0,0,0,0.0,11.21924
53,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,219,207,0.945205,148,145,0.97973,9,0,0,385,385,0,1.0,2,161,162,60,0.005195,0.418182,0.420779,0.155844,64,60,4,4,4,4,4,0,5,3,0,3,7.576,7.953,80,0.493827,31.499,11.405,62.151,8.123,203,0.975962,71,2,0.028169,134,0.644231,1018.941,161,99,260,60,1078.941,0.794438,16.927,177,208,36,36,0,"{""Z1"": 6, ""Z2"": 11, ""Z3"": 0, ""Z4"": 2, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 1, ""Z9"": 3}",True,True,169,2,208,0,0,7640.131,0.0,0.0,0.0,0.0,0.0,5123.725935,3272.486,0,0,0,0,0,0,0.0,11.942649
53,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,219,216,0.986301,148,146,0.986486,0,0,0,399,399,0,1.0,9,226,140,24,0.022556,0.566416,0.350877,0.06015,24,24,0,0,0,0,0,0,3,3,0,2,7.038,7.417,63,0.45,27.287,11.259,60.149,4.958,216,0.986301,111,2,0.018018,114,0.525346,1018.941,226,73,299,24,1042.941,0.708299,17.344,182,217,36,36,0,"{""Z1"": 5, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 5, ""Z7"": 6, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,219,0,0,7510.225,0.0,0.0,0.0,0.0,0.0,0.0,2899.211,191,128,40,5,0,4,28.96,11.258542
