seed,leg_id,agent_id,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition
47,35-2026-07-07-L01,35,425.48333333333335,0.226702172,P0_first_come,0,0.226702172,18-39,Z9,Z6,False,72.16,72.16,0.0,True,,425.48333333333335,14.7,0.0,1,1,N9RH-workday-Z9-001,3,425.48333333333335,499.79761333333335,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,73-2026-07-07-L01,73,429.55,0.336520659,P0_first_come,0,0.336520659,18-39,Z4,Z7,False,50.03,50.03,0.0,True,,429.55,9.8,0.0,1,2,N9RH-workday-Z4-001,3,429.55,476.362405,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,50-2026-07-07-L01,50,469.0833333333333,0.101197174,P0_first_come,0,0.101197174,18-39,Z9,Z9,False,26.95,26.95,0.0,True,,469.0833333333333,16.186,0.0,1,3,N9RH-workday-Z9-002,2,469.0833333333333,502.1739533333333,0.0,1,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,125-2026-07-07-L01,125,514.8333333333334,0.113336591,P0_first_come,0,0.113336591,40-59,Z8,Z6,False,115.23,115.23,0.0,True,,514.8333333333334,15.333,0.0,1,4,N9RH-workday-Z8-001,3,514.8333333333334,620.7271503333334,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,54-2026-07-07-L01,54,530.4333333333333,0.798270416,P0_first_come,0,0.798270416,18-39,Z6,Z6,False,26.0,26.0,0.0,True,,530.4333333333333,13.333,0.0,1,5,N9RH-workday-Z6-001,4,530.4333333333333,559.9850573333332,0.0,3,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,70-2026-07-07-L01,70,587.1333333333333,0.491541636,P0_first_come,0,0.491541636,18-39,Z6,Z6,False,34.6,34.6,0.0,True,,587.1333333333333,10.0,0.0,1,6,N9RH-workday-Z6-001,4,587.1333333333333,619.9908583333333,559.9850573333332,3,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,63-2026-07-07-L01,63,596.3166666666667,0.533355361,P0_first_come,0,0.533355361,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,596.3166666666667,7.5,0.0,1,7,N9RH-workday-Z2-001,6,596.3166666666667,619.9913966666667,0.0,5,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,68-2026-07-07-L02,68,626.3833333333333,0.969324239,P0_first_come,0,0.969324239,18-39,Z6,Z9,False,72.16,72.16,0.0,True,,626.3833333333333,8.323,0.0,1,8,N9RH-workday-Z6-001,5,626.3833333333333,679.4093793333333,619.9908583333333,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,166-2026-07-07-L01,166,785.2333333333333,0.330086173,P0_first_come,0,0.330086173,60+,Z5,Z5,False,15.93,15.93,0.0,True,,785.2333333333333,8.0,0.0,1,9,N9RH-workday-Z5-001,3,785.2333333333333,799.9972663333333,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,139-2026-07-07-L02,139,1020.0,0.560042963,P0_first_come,0,0.560042963,40-59,Z2,Z2,False,33.91,33.91,0.0,True,,1020.0,7.5,0.0,1,10,N9RH-workday-Z2-002,5,1020.0,1049.864791,0.0,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,96-2026-07-07-L02,96,1020.0,0.962566255,P0_first_come,0,0.962566255,40-59,Z9,Z9,False,22.84,22.84,0.0,True,,1020.0,15.0,0.0,1,11,N9RH-workday-Z6-001,3,1020.0,1048.522513,679.4093793333333,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,47-2026-07-07-L02,47,1050.0,0.324824959,P0_first_come,0,0.324824959,18-39,Z6,Z8,False,115.23,115.23,0.0,True,,1050.0,15.629,0.0,1,12,N9RH-workday-Z6-002,4,1050.0,1164.8594229999999,0.0,3,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,8-2026-07-07-L02,8,1080.0,0.675503416,P0_first_come,0,0.675503416,18-39,Z6,Z6,False,24.51,24.51,0.0,True,,1080.0,14.667,0.0,1,13,N9RH-workday-Z6-003,3,1080.0,1109.696408,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,16-2026-07-07-L02,16,1110.0,0.207759005,P0_first_come,0,0.207759005,18-39,Z3,Z4,False,103.47,103.47,0.0,True,,1110.0,11.0,0.0,1,14,N9RH-workday-Z3-001,3,1110.0,1198.953811,0.0,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L02,43,1134.8833333333334,0.489521719,P0_first_come,0,0.489521719,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1134.8833333333334,8.848,0.0,1,15,N9RH-workday-Z1-001,7,1134.8833333333334,1160.2021733333333,0.0,6,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,118-2026-07-07-L02,118,1137.6833333333334,0.39072787,P0_first_come,0,0.39072787,40-59,Z5,Z5,False,20.41,20.41,0.0,True,,1137.6833333333334,10.749,0.0,1,16,N9RH-workday-Z5-001,3,1137.6833333333334,1160.0245503333333,799.9972663333333,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,13-2026-07-07-L02,13,1168.3833333333334,0.995584516,P0_first_come,0,0.995584516,18-39,Z2,Z2,False,22.99,22.99,0.0,True,,1168.3833333333334,8.0,0.0,1,17,N9RH-workday-Z2-002,5,1168.3833333333334,1189.9956243333334,1049.864791,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,109-2026-07-07-L02,109,1170.0,0.004931663,P0_first_come,0,0.004931663,40-59,Z1,Z3,False,26.52,26.52,0.0,True,,1170.0,8.0,0.0,2,18,N9RH-workday-Z1-002,6,1170.0,1194.42823,0.0,5,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,1-2026-07-07-L02,1,1170.0,0.7824326,P0_first_come,0,0.7824326,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1170.0,8.0,0.0,1,19,N9RH-workday-Z1-003,6,1170.0,1194.42823,0.0,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,88-2026-07-07-L03,88,1200.0,0.063606799,P0_first_come,0,0.063606799,40-59,Z4,Z4,False,26.95,26.95,0.0,True,,1200.0,10.667,0.0,1,20,N9RH-workday-Z3-001,3,1200.0,1224.84556,1198.953811,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,39-2026-07-07-L02,39,1218.95,0.198090649,P0_first_come,0,0.198090649,18-39,Z6,Z6,False,36.15,36.15,0.0,True,,1218.95,10.667,0.0,1,21,N9RH-workday-Z6-003,3,1218.95,1249.995117,1109.696408,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,13-2026-07-07-L03,13,1260.0,0.597322975,P0_first_come,0,0.597322975,18-39,Z2,Z2,False,18.18,18.18,0.0,True,,1260.0,8.0,0.0,1,22,N9RH-workday-Z2-002,5,1260.0,1276.273077,1189.9956243333334,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,64-2026-07-07-L03,64,1262.1333333333334,0.390303325,P0_first_come,0,0.390303325,18-39,Z4,Z4,False,16.57,16.57,0.0,True,,1262.1333333333334,10.667,0.0,1,23,N9RH-workday-Z3-001,3,1262.1333333333334,1279.9871373333333,1224.84556,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,64-2026-07-07-L04,64,1320.0,0.246085423,P0_first_come,0,0.246085423,18-39,Z4,Z4,False,14.66,14.66,0.0,True,,1320.0,10.667,0.0,1,24,N9RH-workday-Z3-001,3,1320.0,1336.5664809999998,1279.9871373333333,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,39-2026-07-07-L03,39,1320.0,0.351200462,P0_first_come,0,0.351200462,18-39,Z6,Z6,False,27.86,27.86,0.0,True,,1320.0,10.667,0.0,1,25,N9RH-workday-Z6-003,3,1320.0,1345.461715,1249.995117,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L03,43,1350.0,0.194020466,P0_first_come,0,0.194020466,18-39,Z3,Z1,False,26.52,26.52,0.0,True,,1350.0,8.0,0.0,1,26,N9RH-workday-Z1-001,5,1350.0,1371.889487,1160.2021733333333,4,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,69-2026-07-07-L03,69,1350.0,0.199814739,P0_first_come,0,0.199814739,18-39,Z9,Z9,False,37.58,37.58,0.0,True,,1350.0,16.0,0.0,1,27,N9RH-workday-Z6-001,3,1350.0,1387.338358,1048.522513,2,W0,workday,C0_no_coupon,coupon_C0_no_coupon
47,35-2026-07-07-L01,35,425.48333333333335,0.226702172,P0_first_come,0,0.226702172,18-39,Z9,Z6,False,72.16,72.16,0.0,True,,425.48333333333335,14.7,0.0,1,1,N9RH-workday-Z9-001,3,425.48333333333335,499.79761333333335,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,73-2026-07-07-L01,73,429.55,0.336520659,P0_first_come,0,0.336520659,18-39,Z4,Z7,False,50.03,50.03,0.0,True,,429.55,9.8,0.0,1,2,N9RH-workday-Z4-001,3,429.55,476.362405,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,50-2026-07-07-L01,50,469.0833333333333,0.101197174,P0_first_come,0,0.101197174,18-39,Z9,Z9,False,26.95,26.95,0.0,True,,469.0833333333333,16.186,0.0,1,3,N9RH-workday-Z9-002,2,469.0833333333333,502.1739533333333,0.0,1,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,125-2026-07-07-L01,125,514.8333333333334,0.113336591,P0_first_come,0,0.113336591,40-59,Z8,Z6,False,115.23,115.23,0.0,True,,514.8333333333334,15.333,0.0,1,4,N9RH-workday-Z8-001,3,514.8333333333334,620.7271503333334,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,54-2026-07-07-L01,54,530.4333333333333,0.798270416,P0_first_come,0,0.798270416,18-39,Z6,Z6,False,26.0,26.0,0.0,True,,530.4333333333333,13.333,0.0,1,5,N9RH-workday-Z6-001,4,530.4333333333333,559.9850573333332,0.0,3,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,70-2026-07-07-L01,70,587.1333333333333,0.491541636,P0_first_come,0,0.491541636,18-39,Z6,Z6,False,34.6,34.6,0.0,True,,587.1333333333333,10.0,0.0,1,6,N9RH-workday-Z6-001,4,587.1333333333333,619.9908583333333,559.9850573333332,3,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,63-2026-07-07-L01,63,596.3166666666667,0.533355361,P0_first_come,0,0.533355361,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,596.3166666666667,7.5,0.0,1,7,N9RH-workday-Z2-001,6,596.3166666666667,619.9913966666667,0.0,5,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,68-2026-07-07-L02,68,626.3833333333333,0.969324239,P0_first_come,0,0.969324239,18-39,Z6,Z9,False,72.16,72.16,0.0,True,,626.3833333333333,8.323,0.0,1,8,N9RH-workday-Z6-001,5,626.3833333333333,679.4093793333333,619.9908583333333,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,166-2026-07-07-L01,166,785.2333333333333,0.330086173,P0_first_come,0,0.330086173,60+,Z5,Z5,False,15.93,15.93,0.0,True,,785.2333333333333,8.0,0.0,1,9,N9RH-workday-Z5-001,3,785.2333333333333,799.9972663333333,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,139-2026-07-07-L02,139,1020.0,0.560042963,P0_first_come,0,0.560042963,40-59,Z2,Z2,False,33.91,33.91,0.0,True,,1020.0,7.5,0.0,1,10,N9RH-workday-Z2-002,5,1020.0,1049.864791,0.0,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,96-2026-07-07-L02,96,1020.0,0.962566255,P0_first_come,0,0.962566255,40-59,Z9,Z9,False,22.84,22.84,0.0,True,,1020.0,15.0,0.0,1,11,N9RH-workday-Z6-001,3,1020.0,1048.522513,679.4093793333333,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,47-2026-07-07-L02,47,1050.0,0.324824959,P0_first_come,0,0.324824959,18-39,Z6,Z8,False,115.23,115.23,0.0,True,,1050.0,15.629,0.0,1,12,N9RH-workday-Z6-002,4,1050.0,1164.8594229999999,0.0,3,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,8-2026-07-07-L02,8,1080.0,0.675503416,P0_first_come,0,0.675503416,18-39,Z6,Z6,False,24.51,24.51,0.0,True,,1080.0,14.667,0.0,1,13,N9RH-workday-Z6-003,3,1080.0,1109.696408,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,16-2026-07-07-L02,16,1110.0,0.207759005,P0_first_come,0,0.207759005,18-39,Z3,Z4,False,103.47,103.47,0.0,True,,1110.0,11.0,0.0,1,14,N9RH-workday-Z3-001,3,1110.0,1198.953811,0.0,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L02,43,1134.8833333333334,0.489521719,P0_first_come,0,0.489521719,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1134.8833333333334,8.848,0.0,1,15,N9RH-workday-Z1-001,7,1134.8833333333334,1160.2021733333333,0.0,6,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,118-2026-07-07-L02,118,1137.6833333333334,0.39072787,P0_first_come,0,0.39072787,40-59,Z5,Z5,False,20.41,20.41,0.0,True,,1137.6833333333334,10.749,0.0,1,16,N9RH-workday-Z5-001,3,1137.6833333333334,1160.0245503333333,799.9972663333333,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,13-2026-07-07-L02,13,1168.3833333333334,0.995584516,P0_first_come,0,0.995584516,18-39,Z2,Z2,False,22.99,22.99,0.0,True,,1168.3833333333334,8.0,0.0,1,17,N9RH-workday-Z2-002,5,1168.3833333333334,1189.9956243333334,1049.864791,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,109-2026-07-07-L02,109,1170.0,0.004931663,P0_first_come,0,0.004931663,40-59,Z1,Z3,False,26.52,26.52,0.0,True,,1170.0,8.0,0.0,2,18,N9RH-workday-Z1-002,6,1170.0,1194.42823,0.0,5,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,1-2026-07-07-L02,1,1170.0,0.7824326,P0_first_come,0,0.7824326,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1170.0,8.0,0.0,1,19,N9RH-workday-Z1-003,6,1170.0,1194.42823,0.0,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,88-2026-07-07-L03,88,1200.0,0.063606799,P0_first_come,0,0.063606799,40-59,Z4,Z4,False,26.95,26.95,0.0,True,,1200.0,10.667,0.0,1,20,N9RH-workday-Z3-001,3,1200.0,1224.84556,1198.953811,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,39-2026-07-07-L02,39,1218.95,0.198090649,P0_first_come,0,0.198090649,18-39,Z6,Z6,False,36.15,36.15,0.0,True,,1218.95,10.667,0.0,1,21,N9RH-workday-Z6-003,3,1218.95,1249.995117,1109.696408,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,13-2026-07-07-L03,13,1260.0,0.597322975,P0_first_come,0,0.597322975,18-39,Z2,Z2,False,18.18,18.18,0.0,True,,1260.0,8.0,0.0,1,22,N9RH-workday-Z2-002,5,1260.0,1276.273077,1189.9956243333334,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,64-2026-07-07-L03,64,1262.1333333333334,0.390303325,P0_first_come,0,0.390303325,18-39,Z4,Z4,False,16.57,16.57,0.0,True,,1262.1333333333334,10.667,0.0,1,23,N9RH-workday-Z3-001,3,1262.1333333333334,1279.9871373333333,1224.84556,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,64-2026-07-07-L04,64,1320.0,0.246085423,P0_first_come,0,0.246085423,18-39,Z4,Z4,False,14.66,14.66,0.0,True,,1320.0,10.667,0.0,1,24,N9RH-workday-Z3-001,3,1320.0,1336.5664809999998,1279.9871373333333,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,39-2026-07-07-L03,39,1320.0,0.351200462,P0_first_come,0,0.351200462,18-39,Z6,Z6,False,27.86,27.86,0.0,True,,1320.0,10.667,0.0,1,25,N9RH-workday-Z6-003,3,1320.0,1345.461715,1249.995117,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L03,43,1350.0,0.194020466,P0_first_come,0,0.194020466,18-39,Z3,Z1,False,26.52,26.52,0.0,True,,1350.0,8.0,0.0,1,26,N9RH-workday-Z1-001,5,1350.0,1371.889487,1160.2021733333333,4,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,69-2026-07-07-L03,69,1350.0,0.199814739,P0_first_come,0,0.199814739,18-39,Z9,Z9,False,37.58,37.58,0.0,True,,1350.0,16.0,0.0,1,27,N9RH-workday-Z6-001,3,1350.0,1387.338358,1048.522513,2,W1,workday,C0_no_coupon,coupon_C0_no_coupon
47,35-2026-07-07-L01,35,412.05,0.226702172,P0_first_come,0,0.226702172,18-39,Z9,Z6,False,72.16,72.16,0.0,True,,412.05,15.444,0.0,1,1,N9RH-workday-Z9-001,3,412.05,500.000355,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,73-2026-07-07-L01,73,428.8833333333333,0.336520659,P0_first_come,0,0.336520659,18-39,Z4,Z7,False,50.03,50.03,0.0,True,,428.8833333333333,9.8,0.0,1,2,N9RH-workday-Z4-001,3,428.8833333333333,486.33046633333333,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,69-2026-07-07-L01,69,433.5,0.234137348,P0_first_come,0,0.234137348,18-39,Z9,Z9,False,34.65,34.65,0.0,True,,433.5,14.0,0.0,1,3,N9RH-workday-Z9-002,2,433.5,476.352515,0.0,1,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,139-2026-07-07-L01,139,438.15,0.850051041,P0_first_come,0,0.850051041,40-59,Z2,Z2,False,33.91,33.91,0.0,True,,438.15,7.0,0.0,1,4,N9RH-workday-Z2-001,6,438.15,473.25445399999995,0.0,5,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,49-2026-07-07-L01,49,442.31666666666666,0.946630568,P0_first_come,0,0.946630568,18-39,Z3,Z1,False,26.52,26.52,0.0,True,,442.31666666666666,7.0,0.0,1,5,N9RH-workday-Z3-001,3,442.31666666666666,470.00905466666666,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,104-2026-07-07-L01,104,449.45,0.812221849,P0_first_come,0,0.812221849,40-59,Z1,Z1,False,19.4,19.4,0.0,True,,449.45,7.0,0.0,1,6,N9RH-workday-Z1-001,6,449.45,470.000042,0.0,5,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,50-2026-07-07-L01,50,464.68333333333334,0.101197174,P0_first_come,0,0.101197174,18-39,Z9,Z9,False,26.95,26.95,0.0,True,,464.68333333333334,14.296,0.0,1,7,N9RH-workday-Z9-003,1,464.68333333333334,500.35549333333336,0.0,0,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,92-2026-07-07-L01,92,465.1666666666667,0.025569971,P0_first_come,0,0.025569971,40-59,Z6,Z6,False,31.08,31.08,0.0,True,,465.1666666666667,9.333,0.0,1,8,N9RH-workday-Z6-001,3,465.1666666666667,500.02537166666673,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,86-2026-07-07-L01,86,465.5,0.633735731,P0_first_come,0,0.633735731,40-59,Z2,Z8,False,33.32,33.32,0.0,True,,465.5,7.0,0.0,1,9,N9RH-workday-Z2-002,5,465.5,500.270772,0.0,4,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,97-2026-07-07-L01,97,466.3,0.289393327,P0_first_come,0,0.289393327,40-59,Z9,Z9,False,25.34,25.34,0.0,True,,476.352515,25.04051499999997,10.052514999999971,1,10,N9RH-workday-Z9-002,0,476.352515,511.080822,476.352515,0,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,81-2026-07-07-L01,81,489.81666666666666,0.912652975,P0_first_come,0,0.912652975,40-59,Z9,Z9,False,31.83,31.83,0.0,True,,500.35549333333336,30.538826666666694,10.538826666666694,1,11,N9RH-workday-Z9-003,0,500.35549333333336,546.8793533333334,500.35549333333336,0,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,16-2026-07-07-L01,16,508.15,0.57786575,P0_first_come,0,0.57786575,18-39,Z2,Z3,False,46.83,46.83,0.0,True,,508.15,10.0,0.0,1,12,N9RH-workday-Z2-001,5,508.15,560.013711,473.25445399999995,4,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,125-2026-07-07-L01,125,510.0,0.113336591,P0_first_come,0,0.113336591,40-59,Z8,Z6,False,115.23,115.23,0.0,True,,510.0,15.333,0.0,1,13,N9RH-workday-Z2-002,4,510.0,633.777984,500.270772,3,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,28-2026-07-07-L01,28,515.8166666666667,0.749181133,P0_first_come,0,0.749181133,18-39,Z6,Z6,False,36.01,36.01,0.0,True,,515.8166666666667,13.333,0.0,1,14,N9RH-workday-Z6-001,4,515.8166666666667,559.9850616666666,500.02537166666673,3,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,114-2026-07-07-L01,114,521.9166666666666,0.427038164,P0_first_come,0,0.427038164,40-59,Z2,Z8,False,33.32,33.32,0.0,True,,521.9166666666666,10.0,0.0,1,15,N9RH-workday-Z2-003,4,521.9166666666666,559.9962666666667,0.0,3,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,54-2026-07-07-L01,54,526.0666666666667,0.798270416,P0_first_come,0,0.798270416,18-39,Z6,Z6,False,26.0,26.0,0.0,True,,526.0666666666667,13.333,0.0,1,16,N9RH-workday-Z6-002,3,526.0666666666667,559.9859996666667,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L01,43,537.8166666666667,0.105723342,P0_first_come,0,0.105723342,18-39,Z1,Z1,False,17.79,17.79,0.0,True,,537.8166666666667,10.0,0.0,1,17,N9RH-workday-Z1-001,7,537.8166666666667,559.9972176666668,470.000042,6,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,91-2026-07-07-L01,91,541.9833333333333,0.235450652,P0_first_come,0,0.235450652,40-59,Z6,Z6,False,40.21,40.21,0.0,True,,541.9833333333333,13.333,0.0,1,18,N9RH-workday-Z6-003,2,541.9833333333333,590.0094893333334,0.0,1,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,65-2026-07-07-L01,65,560.2833333333333,0.05305553,P0_first_come,0,0.05305553,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,560.2833333333333,9.425,0.0,1,19,N9RH-workday-Z1-001,7,560.2833333333333,590.4262613333333,559.9972176666668,6,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,70-2026-07-07-L01,70,584.1666666666666,0.491541636,P0_first_come,0,0.491541636,18-39,Z6,Z6,False,34.6,34.6,0.0,True,,584.1666666666666,10.0,0.0,1,20,N9RH-workday-Z6-001,3,584.1666666666666,620.0532356666666,559.9850616666666,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,59-2026-07-07-L01,59,588.7666666666667,0.971328985,P0_first_come,0,0.971328985,18-39,Z5,Z5,False,29.84,29.84,0.0,True,,588.7666666666667,10.0,0.0,1,21,N9RH-workday-Z5-001,3,588.7666666666667,619.9949506666667,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,63-2026-07-07-L01,63,594.4833333333333,0.533355361,P0_first_come,0,0.533355361,18-39,Z2,Z1,False,26.21,26.21,0.0,True,,594.4833333333333,7.5,0.0,1,23,N9RH-workday-Z2-004,3,594.4833333333333,619.9940533333333,0.0,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,131-2026-07-07-L01,131,594.4833333333333,0.839313175,P0_first_come,0,0.839313175,40-59,Z1,Z2,False,26.21,26.21,0.0,True,,594.4833333333333,7.5,0.0,1,22,N9RH-workday-Z1-002,6,594.4833333333333,619.9940533333333,0.0,5,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,166-2026-07-07-L01,166,785.2333333333333,0.330086173,P0_first_come,0,0.330086173,60+,Z5,Z5,False,15.93,15.93,0.0,True,,785.2333333333333,8.0,0.0,1,24,N9RH-workday-Z5-001,3,785.2333333333333,799.9972663333333,619.9949506666667,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,139-2026-07-07-L02,139,1020.0,0.560042963,P0_first_come,0,0.560042963,40-59,Z2,Z2,False,33.91,33.91,0.0,True,,1020.0,7.5,0.0,1,25,N9RH-workday-Z1-002,3,1020.0,1055.713089,619.9940533333333,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,92-2026-07-07-L02,92,1020.0,0.808042902,P0_first_come,0,0.808042902,40-59,Z6,Z6,False,31.08,31.08,0.0,True,,1020.0,10.0,0.0,1,26,N9RH-workday-Z2-002,5,1020.0,1055.373069,633.777984,4,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,96-2026-07-07-L02,96,1020.0,0.962566255,P0_first_come,0,0.962566255,40-59,Z9,Z9,False,22.84,22.84,0.0,True,,1020.0,15.0,0.0,1,27,N9RH-workday-Z9-002,2,1020.0,1052.056724,511.080822,1,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,69-2026-07-07-L02,69,1061.05,0.585757868,P0_first_come,0,0.585757868,18-39,Z9,Z9,False,29.54,29.54,0.0,True,,1061.05,22.0,0.0,1,28,N9RH-workday-Z9-002,2,1061.05,1107.265136,1052.056724,1,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,118-2026-07-07-L02,118,1080.0,0.39072787,P0_first_come,0,0.39072787,40-59,Z5,Z5,False,42.78,42.78,0.0,True,,1080.0,14.667,0.0,1,30,N9RH-workday-Z5-001,3,1080.0,1132.4753059999998,799.9972663333333,2,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,134-2026-07-07-L02,134,1080.0,0.438466844,P0_first_come,0,0.438466844,40-59,Z4,Z4,False,30.16,30.16,0.0,True,,1080.0,14.667,0.0,1,29,N9RH-workday-Z4-002,2,1080.0,1119.5335949999999,0.0,1,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,8-2026-07-07-L02,8,1080.0,0.675503416,P0_first_come,0,0.675503416,18-39,Z6,Z6,False,24.51,24.51,0.0,True,,1080.0,14.667,0.0,1,31,N9RH-workday-Z2-002,5,1080.0,1113.744683,1055.373069,4,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,16-2026-07-07-L02,16,1110.0,0.207759005,P0_first_come,0,0.207759005,18-39,Z3,Z4,False,103.47,103.47,0.0,True,,1110.0,11.0,0.0,1,32,N9RH-workday-Z1-001,4,1110.0,1213.97183,590.4262613333333,3,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,43-2026-07-07-L02,43,1129.5,0.489521719,P0_first_come,0,0.489521719,18-39,Z1,Z3,False,26.52,26.52,0.0,True,,1129.5,10.314,0.0,1,33,N9RH-workday-Z1-003,6,1129.5,1160.548847,0.0,5,W2,workday,C0_no_coupon,coupon_C0_no_coupon
47,54-2026-07-07-L02,54,1137.85,0.211399176,P0_first_come,0,0.211399176,18-39,Z6,Z6,False,17.32,17.32,0.0,True,,1137.85,10.707,0.0,1,34,N9RH-workday-Z2-002,5,1137.85,1160.038365,1113.744683,4,W2,workday,C0_no_coupon,coupon_C0_no_coupon
